0.0	0.0	0.0	0.0	0.189	0.0	0.0	0.189
0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.15
0.0	0.0	0.0	0.169	0.0	0.0	0.0	0.169
0.0	0.0	0.0	0.179	0.0	0.0	0.0	0.179
0.172	0.0	0.0	0.0	0.0	0.0	0.058	0.186
0.0	0.0	0.0	0.044	0.184	0.0	0.0	0.186
0.0	0.0	0.0	0.15	0.0	0.0	0.067	0.173
0.0	0.0	0.0	0.0	0.193	0.0	0.0	0.193
0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15
0.0	0.0	0.0	0.045	0.161	0.0	0.0	0.164
0.0	0.0	0.0	0.0	0.0	0.0	0.173	0.173
0.0	0.0	0.0	0.083	0.0	0.0	0.113	0.151
0.051	0.0	0.0	0.16	0.0	0.0	0.0	0.169
0.0	0.0	0.0	0.075	0.0	0.0	0.13	0.16
0.0	0.0	0.0	0.076	0.0	0.0	0.125	0.156
0.0	0.0	0.0	0.0	0.196	0.0	0.0	0.196
0.0	0.0	0.0	0.168	0.0	0.0	0.0	0.168
0.0	0.0	0.0	0.0	0.0	0.0	0.194	0.194
0.0	0.0	0.0	0.0	0.071	0.0	0.146	0.172
0.0	0.0	0.0	0.094	0.0	0.0	0.101	0.151
0.0	0.0	0.0	0.17	0.0	0.0	0.0	0.17
0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.15
0.0	0.0	0.0	0.161	0.0	0.0	0.0	0.161
0.0	0.0	0.0	0.0	0.17	0.0	0.071	0.196
0.0	0.0	0.0	0.173	0.0	0.0	0.0	0.173
0.0	0.0	0.0	0.119	0.0	0.0	0.11	0.182
0.0	0.0	0.0	0.0	0.143	0.0	0.092	0.188
0.0	0.0	0.0	0.049	0.191	0.0	0.0	0.197
0.0	0.0	0.0	0.0	0.129	0.0	0.074	0.158
0.0	0.0	0.0	0.0	0.105	0.0	0.113	0.172
0.0	0.0	0.0	0.096	0.1	0.0	0.0	0.151
0.0	0.0	0.0	0.0	0.106	0.0	0.088	0.15
0.0	0.0	0.0	0.173	0.0	0.0	0.0	0.173
0.0	0.0	0.0	0.043	0.174	0.0	0.066	0.197
0.0	0.0	0.0	0.118	0.111	0.0	0.0	0.182
0.0	0.0	0.0	0.057	0.0	0.0	0.148	0.162
0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.15
0.0	0.0	0.0	0.096	0.101	0.0	0.06	0.169
0.052	0.0	0.0	0.0	0.0	0.0	0.171	0.18
0.167	0.0	0.0	0.0	0.0	0.0	0.0	0.167
0.0	0.0	0.0	0.068	0.0	0.0	0.176	0.199
0.171	0.0	0.0	0.053	0.0	0.0	0.0	0.181
0.092	0.0	0.0	0.057	0.0	0.0	0.091	0.153
0.0	0.0	0.0	0.139	0.057	0.0	0.0	0.153
0.0	0.0	0.0	0.057	0.081	0.0	0.133	0.183
0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15
0.0	0.0	0.0	0.078	0.058	0.0	0.11	0.159
0.0	0.0	0.0	0.0	0.0	0.0	0.165	0.165
0.051	0.0	0.0	0.0	0.0	0.0	0.178	0.186
0.0	0.0	0.0	0.143	0.0	0.0	0.074	0.172
0.0	0.0	0.0	0.0	0.06	0.0	0.168	0.184
0.0	0.0	0.0	0.042	0.197	0.0	0.0	0.197
0.0	0.0	0.0	0.045	0.0	0.0	0.194	0.197
0.0	0.0	0.0	0.0	0.0	0.0	0.196	0.196
0.0	0.0	0.0	0.0	0.0	0.0	0.153	0.153
0.0	0.0	0.0	0.055	0.161	0.0	0.06	0.189
