|ESPI	|PRKCZ	0		0	
|ESPI	|F5	0		4	7385651,3518918,8123387,4358887
|ECCCB1	|S100A4	0		0	
|PTKA	|MYB	0		0	
|PKNB	|CCNA2	0		0	
|ESPI	|CHRNA1	0		0	
|PTKA	|APC	0		2	8464473,6562972
|ESPI	|BAX	0		18	3015060,3370951,4916375,3458664,316412,2714450,4269881,3125523,5920738,4420512,3579205,7480431,3178796,3370600,3158058,7492733,3246894,3374388
|ESPI	|TLR3	0		2	5570926,6152889
|PTKA	|NONO	0		0	
|GLMM	|CLEC3B	0		0	
|ESPI	|SOS1	0		1	125738
|GLMM	|HSPB11	0		0	
|ESPI	|PTN	0		0	
|PTKA	|PTPN11	0		0	
|ESPI	|NR4A1	0		0	
|GLMM	|PACSIN1	0		0	
|ESPI	|ETHE1	0		0	
|ESPI	|ZNF274	0		0	
|ESPI	|WDR48	0		0	
|GLMM	|DCTN2	0		0	
|ESPI	|RUNX1	0		1	7641015
|ESPI	|IVD	0		1	1683224
|PTKA	|LRP6	0		0	
|ESPI	|SHC4	0		0	
|PTKA	|RPS25	0		0	
|PTKA	|PCSK1	0		0	
|PTKA	|BIRC8	0		0	
|ESPI	|ZBTB17	0		0	
|ESPI	|YWHAH	0		0	
|ESPI	|POLR2K	0		0	
|PKNB	|FLT4	0		0	
|PTKA	|BCL6	0		0	
|PTKA	|GSTP1	0		2	3052367,3411013
|PTKA	|RBPJ	0		0	
|ESPI	|NFKB2	0		0	
|ESPI	|BIRC8	0		0	
|ESPI	|NELFB	0		0	
|ESPI	|MAP2K4	0		0	
|PTKA	|PSENEN	0		0	
|PTKA	|PLCG2	0		0	
|ESPI	|IL1R2	0		0	
|PTKA	|SOD2	0		0	
|ESPI	|STK39	0		0	
|ESPI	|PCBP2	0		0	
|ECCCB1	|CASK	0		0	
|PTKA	|MRPL4	0		0	
|PKNB	|MARK3	0		1	3789770
|PTKA	|SH3RF1	0		0	
|ESPI	|PCNA	0		8	1170388,7480431,316412,8123387,2191324,8805023,359161,155315
|ESPI	|DYRK1A	0		1	8123387
|PTKA	|TXN	0		0	
|PTKA	|ABL1	0		1	6562972
|PKNB	|CNTN4	0		0	
|ESPI	|FLT3	0		1	6828742
|ECCCB1	|MAP4K5	0		0	
|PTKA	|ARHGEF12	0		0	
|PTKA	|CDH2	0		0	
|PKNB	|ILK	0		4	4171701,1989141,3795738,3084033
|ESPI	|CAMK2D	0		0	
|ESPI	|HABP2	0		0	
|PTKA	|NEDD4	0		1	6562972
|PTKA	|HJURP	0		0	
|PTKA	|RAB11FIP3	0		0	
|ESPI	|CRADD	0		0	
|ECCCB1	|GNAI2	0		0	
|PKNB	|HNRNPA0	0		0	
|PTKA	|F2	0		5	3008270,4392265,4242435,4338110,5104944
|ESPI	|ELAVL1	0		0	
|GLMM	|ARHGAP9	0		0	
|PTKA	|PPP2R5C	0		0	
|ESPI	|CTSL	0		0	
|PTKA	|RPL23A	0		0	
|PKNB	|MAPK3	0		1	5096009
|ESPI	|MAPKAPK2	0		0	
|ESPI	|ITGB6	0		1	7480431
|ESPI	|CXCL11	0		0	
|ESPI	|ZNF148	0		0	
|ESPI	|ARHGDIA	0		0	
|ESPI	|HDAC5	0		0	
|PTKA	|CLNS1A	0		0	
|PTKA	|LRP2	0		0	
|PTKA	|RHO	0		4	9045387,8632064,7644814,3591445
|PTKA	|SUZ12	0		0	
|PTKA	|PPARGC1A	0		0	
|PTKA	|HSPA9	0		0	
|PTKA	|PHC2	0		0	
|ESPI	|RHOT1	0		0	
|ESPI	|TCEA1	0		0	
