		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	Q9VIY9	14605208
		14605208
Q95NR0		14605208
		14605208
		14605208
		14605208
Q9W3S4		14605208
		14605208
		14605208
		14605208
P13607		14605208
P15372		14605208
	Q24251	14605208
	Q06559	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	Q9VWA1	14605208
	P29742	14605208
		14605208
		14605208
	P17886	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
Q9VEX9		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
P28159		14605208
		14605208
		14605208
Q24317		14605208
	Q8T0N5	14605208
		14605208
		14605208
Q9VAN0		14605208
	Q9VAN0	14605208
	Q9VAN0	14605208
Q9VAN0		14605208
Q9VAN0		14605208
		14605208
Q9NJH0		14605208
	Q9NJH0	14605208
	Q9NJH0	14605208
Q9NJH0		14605208
Q9NJH0		14605208
Q9NJH0		14605208
Q9NJH0		14605208
	Q9NJH0	14605208
Q9NJH0		14605208
Q9NJH0		14605208
Q9NJH0		14605208
	Q9NJH0	14605208
Q9NJH0	O96827	14605208
	Q9NJH0	14605208
Q9NJH0		14605208
Q9NJH0		14605208
Q9VXK0	Q9NJH0	14605208
Q9NJH0		14605208
		14605208
	Q9VV20	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	Q8SXZ6	14605208
	Q8SXZ6	14605208
Q7K3G5	Q8SXZ6	14605208
	Q8SXZ6	14605208
		14605208
Q9W4V8		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	Q24117	14605208
		14605208
		14605208
	P48149	14605208
		14605208
	Q8T3Y0	14605208
		14605208
		14605208
		14605208
P07487		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
Q9XYN7		14605208
		14605208
	Q9XYN7	14605208
	Q9XYN7	14605208
	Q9XYN7	14605208
Q9XYN7		14605208
	Q9XYN7	14605208
Q9XYN7	P02835	14605208
P13060	Q9XYN7	14605208
Q9XYN7		14605208
	Q9XYN7	14605208
	Q9XYN7	14605208
Q9XYN7		14605208
Q9XYN7		14605208
		14605208
		14605208
O44424		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
Q9VHI4		14605208
	Q9VHI4	14605208
	Q9VHI4	14605208
		14605208
P29503		14605208
	P29503	14605208
	P29503	14605208
	P29503	14605208
		14605208
		14605208
		14605208
		14605208
	P17719	14605208
Q9W0K0		14605208
Q9VNA5		14605208
	Q9VNA5	14605208
Q8MT08		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		24492843 14605208
		14605208
	P22464	14605208
	O44424	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208 15710747
Q24404		14605208
		14605208
	Q24404	14605208
	Q9VH39	14605208
P14130		14605208
		14605208
		14605208
	Q8T3Y0	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	P15330	14605208
		14605208
Q9NJH0	P17886	14605208
		14605208
	P40320	14605208
	Q9VHI4	14605208
	Q9VIY9	14605208
		14605208
		14605208
	Q9VW92	14605208
		14605208
		14605208
		14605208
Q9VH39		14605208
Q9VH39	Q9Y0I1	14605208
P48598		14605208
		14605208
P21461		14605208
Q24143		14605208
		14605208
	Q7KML2	14605208
P54353		14605208
		14605208
		14605208
		14605208
	Q9NJH0	14605208
		14605208
Q9XYN7		14605208
Q9VNA5	Q7KML2	14605208
Q9V8R9		14605208
P02824	Q24404	14605208
	Q24404	14605208
	Q24404	14605208
		14605208
Q24404		14605208
P22700		14605208
		14605208
		14605208
		14605208
P17210		14605208
P42124		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	P20227	14605208
Q94524		14605208
		14605208
		14605208
		14605208
		14605208
	Q9W088	14605208
P07182	Q9W088	14605208
Q9VPS5	Q9W088	14605208
	Q24276	14605208
Q24276		14605208
	Q24276	14605208
Q9VRB7		14605208
Q9VVP8		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	Q9V3I1	14605208
		14605208
		14605208
		14605208
	Q9W0P5	14605208
	Q9W0P5	14605208
Q9VZS6		14605208
Q9V447	Q9VZS6	14605208
		14605208
		14605208
		14605208
		14605208
	Q9V422	14605208
		14605208
		14605208
Q9XYR0		14605208
		14605208
		14605208
		14605208
		14605208
Q8IR55		14605208
	Q8IR55	14605208
Q9VB22	Q8IR55	14605208
P02572		14605208
P02572		14605208
	P02572	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	P39572	14605208
		14605208
		14605208
Q9VK46		14605208
		14605208
		14605208
		14605208
	Q9VFP1	14605208
	P29310	14605208
		14605208
		14605208
		14605208
		14605208
Q9VA38		14605208
	Q9VA38	14605208
		14605208
		14605208
P16548		14605208
		14605208
		14605208
		14605208
	P55828	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
Q9VUR3		14605208
		14605208
	Q8T3Y0	14605208
		14605208
		14605208
		14605208
		14605208
Q9VUJ0		14605208
Q9VIY9		14605208
		14605208
		14605208
P91938		14605208
Q9VQI5		14605208
		14605208
		14605208
		14605208
P10987		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	P48461	14605208
		14605208
	Q9VWA1	14605208
		14605208
		14605208
		14605208
		14605208
	P18053	14605208
		14605208
P02516		14605208
		14605208
P49905	Q9VN93	14605208
Q9VN93		14605208
Q9VR29		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
P08182		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	Q9V3B4	14605208
		14605208
		14605208
		14605208
	P81909	14605208
	P81909	14605208
		14605208
	P00528	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
Q01644		14605208
		14605208
Q27884		14605208
Q9V9Z1		14605208
		14605208
	Q9V455	14605208
	O76908	14605208
		14605208
		14605208
	Q94524	14605208
Q94524		14605208
		14605208
Q94524		14605208
	Q94524	14605208
Q94524	P08879	14605208
	Q94524	14605208
	Q94524	14605208
Q94524	A1Z743	14605208
Q94524		14605208
	Q94524	14605208
	P32392	14605208
P52304		14605208 15710747
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
Q9W0V1	P92177	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	Q9V3B4	14605208
	Q94524	14605208
		14605208
		14605208
		14605208
		14605208
Q9V6B9		14605208
		14605208
		14605208
		14605208
O61231		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	Q94524	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	P13677	14605208
		14605208
	P49905	14605208
		14605208
Q9VTT3		14605208
		14605208
		14605208
		14605208
Q9W140		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
P23696	Q27403	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
Q23985		14605208
		14605208
P02517		14605208
	P02518	14605208
	Q9VGS2	14605208
		14605208
		14605208
	Q9VK58	14605208
		14605208
		14605208
	Q06559	14605208
		14605208
	P17276	14605208
O02195		14605208
		14605208
Q9VSA3	Q9VXE5	14605208
	Q9VSA3	14605208
	Q9VSA3	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	Q24239	14605208
Q24239		14605208
		14605208
	P49258	14605208
		14605208
		14605208
		14605208
	P21461	14605208
		14605208
		14605208
Q9V3B4		14605208
	Q9V3B4	14605208
O76924	Q9V3B4	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
Q9VXX8		14605208
Q9VUR3		14605208
Q9VUR3		14605208
Q9VUR3		14605208
P52304		14605208
O16011	P52304	14605208
P18289	P52304	14605208
	P52304	14605208
	P52304	14605208
P52304		14605208
P52304	Q9VV43	14605208
P52304	P40301	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
P11455		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
P07668		14605208
		14605208
P17917		14605208
		14605208
		14605208
		14605208
Q9VJY9		14605208
		14605208
Q9VW92		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
O96840		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
P29742		14605208
		14605208
		14605208
	Q9GU68	14605208
		14605208
P48588		14605208
		14605208
		14605208
		14605208
Q9W0V1		14605208
	Q9W0V1	14605208
	Q9W0V1	14605208
	Q9W0V1	14605208
	Q9W0V1	14605208
Q9VBL6	Q9W0V1	14605208
	Q9W0V1	14605208
O02649		14605208
Q05856	O02649	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	Q24117	14605208
		14605208
		14605208
		14605208
		14605208
	Q24570	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
Q9VB23		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
Q9VVG4		14605208
		14605208
		14605208
		14605208
	P13607	14605208
		14605208
		14605208
	P48605	14605208
		14605208
		14605208
		14605208
	P21914	14605208
P08570		14605208
	Q02748	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	P48603	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
P52295		14605208
	P15372	14605208
		14605208
Q02748		14605208
	Q9U4L6	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	P55828	14605208
Q9V452		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
Q9VDQ5		14605208
	P12982	14605208
	O76924	14605208
		14605208
		14605208
		14605208
		14605208
Q9VUR3		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	P32100	14605208
		14605208
		14605208
		14605208
	P11147	14605208
		14605208
		14605208
		14605208
		14605208
	Q9VIE6	14605208
		14605208
		14605208
	Q7Z2C5	14605208
		14605208
Q9VTP8		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	Q9V8Y7	14605208
	Q7K1U0	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	O16011	14605208
Q9VQW4		14605208
Q9VQW4		14605208
	P55828	14605208
	P55828	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	Q24207	14605208
	Q24207	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	P17276	14605208
P17276		14605208
		14605208
		14605208
		14605208
		14605208
	Q9VGS2	14605208
		14605208
Q9VD25		14605208
		14605208
Q06559		14605208
		14605208
P50887		14605208
		14605208
		14605208
		14605208
		14605208
	Q24025	14605208
	O77260	14605208
		14605208
		14605208
		14605208
	Q01644	14605208
	Q01644	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	Q9W219	14605208
		14605208
		14605208
Q94524		14605208
	Q94524	14605208
	Q94524	14605208
Q94524		14605208
Q94524		14605208
	Q94524	14605208
P02516	Q94524	14605208
	Q94524	14605208
Q94524		14605208
	Q94524	14605208
	Q94524	14605208
P52485	Q94524	14605208
Q94524		14605208
	Q9V6X7	14605208
Q9V6X7		14605208
Q9V6X7		14605208
Q9V6X7		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	Q05856	14605208
		14605208
		14605208
		14605208
		14605208
P02843		14605208
		14605208
		14605208
P19107		14605208
		14605208
		14605208
		14605208
	Q9W1M8	14605208
		14605208
P09052		14605208
		14605208
Q9U9Q2		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	P42003	14605208
	P42003	14605208
P42003		14605208
	P42003	14605208
P42003		14605208
P42003		14605208
	P42003	14605208
P52485	P42003	14605208
	P42003	14605208
Q9W022	P42003	14605208
		14605208
	Q9VK46	14605208
	Q9VK46	14605208
Q9VK46		14605208
	Q9VK46	14605208
	Q9VK46	14605208
	Q9VK46	14605208
	Q9VK46	14605208
O18640	Q9VK46	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	Q9VFL8	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
P02828		14605208
	P02828	14605208
P02828		14605208
	P02828	14605208
P02828		14605208
P02828		14605208
P02828		14605208
	P02828	14605208
P48603	P02828	14605208
Q9VIY9	P02828	14605208
P02828		14605208
P02828		14605208
P02828		14605208
P02828	Q9VR29	14605208
P02828		14605208
	P02828	14605208
P02828		14605208
P02828		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	P48602	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	P13395	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
P35415		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
P11147		14605208
		14605208
		14605208
		14605208
Q9U9Q2		14605208
		14605208
		14605208
P07666		14605208
		14605208
	Q9VB23	14605208
	P55841	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	Q8T3Y0	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
Q09024		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	P46461	14605208
Q9W3R7		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	Q7K1V0	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
P48555		14605208
	Q9VNE1	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	Q9VR29	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
Q24423		14605208
Q9W3S4		14605208
		14605208
		14605208
Q9V813		14605208
		14605208
		14605208
Q7KML2		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	P35415	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	Q9VMN5	14605208
		14605208
		14605208
Q8IN94		14605208
		14605208
		14605208
		14605208
Q9V676		14605208
	Q9VUN3	14605208
		14605208
		14605208
		14605208
	P39572	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	Q01071	14605208
		14605208
Q24180		14605208
		14605208
		14605208
		14605208
		14605208
	Q9VXE0	14605208
		14605208
		14605208
		14605208
		14605208
	P21461	14605208
		14605208
		14605208
		14605208
		14605208
	Q9VI10	14605208
Q24297	Q9VI10	14605208
Q9VI10		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	O16130	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
P08182		14605208
		14605208
		14605208
	P07666	14605208
		14605208
		14605208
	Q9VCR6	14605208
		14605208
		14605208
		14605208
Q9VSS7		14605208
		14605208
	Q9VB22	14605208
	P35415	14605208
		14605208
		14605208
	P00528	14605208
P13097		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	P21461	14605208
P21461		14605208
	Q9VTP8	14605208
	Q9VTP8	14605208
	Q9VTP8	14605208
	Q9VTP8	14605208
	Q9VTP8	14605208
	Q9VTP8	14605208
	Q9VTP8	14605208
P12646		14605208
Q24253		14605208
Q24253		14605208
	Q24253	14605208
	Q24253	14605208
Q24253		14605208
	Q24253	14605208
	Q24253	14605208
Q9VVX3	Q24253	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	O16011	14605208
		14605208
P08182		14605208
	Q94524	14605208
		14605208
	P29310	14605208
Q9VFL8		14605208
P02828		14605208
		14605208
		14605208
Q9VB23		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
Q9VI10		14605208
	Q02361	14605208
		14605208
	Q7Z2C5	14605208
		14605208
	Q24253	14605208
	Q9VJZ7	14605208
	P23757	14605208
Q9VJZ7		14605208
P48602		14605208
	P02828	14605208
		14605208
		14605208
P07181		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	Q7K1U0	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	P22464	14605208
		14605208
		14605208
		14605208
	P40417	14605208
	P40417	14605208
	P40417	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	P00528	14605208
		14605208
		14605208
		14605208
Q7KML2	O61351	14605208
Q9VTT3		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	P13677	14605208
		14605208
Q9GU68		14605208
Q9VCZ8		14605208
		14605208
		14605208
		14605208
	P17205	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
Q9V7D2		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
Q9V7D2		14605208
		14605208
	Q8T3Y0	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
P82910		14605208
	P02824	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	P10987	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
Q9VQW4		14605208
		14605208
		14605208
		14605208
Q24207		14605208
		14605208
P23696		14605208
Q8T3W6		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
Q9Y1A3		14605208
	O46202	14605208
	O46202	14605208
O96860	O46202	14605208
	O46202	14605208
	O46202	14605208
		14605208
		14605208
		14605208
Q8T0D1		14605208
		14605208
P12982		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	P29310	14605208
		14605208
		14605208
		14605208
Q9VK43		14605208
P06002		14605208
	Q9VX41	14605208
	P29310	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
P07182		14605208
		14605208
		14605208
		14605208
		14605208
Q9VCR6		14605208
		14605208
		14605208
Q24266		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
P40427		14605208
		14605208
		14605208
		14605208
P06002		14605208
		14605208
		14605208
		14605208
		14605208
Q9VMT6		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	P10379	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	Q9U9Q2	14605208
		14605208
Q9VPS5		14605208
Q9W4V8		14605208
		14605208
		14605208
		14605208
	Q27297	14605208
P52486		14605208
		14605208
		14605208
		14605208
	P08182	14605208
		14605208
		14605208
		14605208
		14605208
Q9VX41		14605208
		14605208
		14605208
		14605208
		14605208
Q9W5R5		14605208
		14605208
		14605208
		14605208
	Q8IGR0	14605208
		14605208
		14605208
Q9VJE4		14605208
Q9VQW4	Q7Z2C5	14605208
	Q7Z2C5	14605208
Q7Z2C5	P54353	14605208
	Q7Z2C5	14605208
	Q7Z2C5	14605208
Q7Z2C5		14605208
		14605208
		14605208
	P49905	14605208
		14605208
		14605208
Q23985		14605208
Q9VBL2		14605208
		14605208
		14605208
		14605208
		14605208
Q9W220	Q7Z2C5	14605208
		14605208
		14605208
Q9VK58		14605208
		14605208
		14605208
O46036		14605208
		14605208
		14605208
		14605208
		14605208
P08175		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
P39736		14605208
		14605208
		14605208
		14605208
		14605208
P23757		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	P08879	14605208
		14605208
		14605208
P24492		14605208
	O77425	14605208
		14605208
		14605208
		14605208
		14605208
Q9U3Y5		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
Q7K3G5		14605208
	Q9W4P5	14605208
		14605208
		14605208
		14605208
Q9VZD5	Q9V359	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
P82910		14605208
P02824		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
Q27889		14605208
		14605208
O61351	P48598	14605208
	O61351	14605208
O61351		14605208
	P18053	14605208
Q9VTC4		14605208
		14605208
P52487		14605208
	P52487	14605208
	P52487	14605208
O76924	P52487	14605208
P52487		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	P02517	14605208
O97394		14605208
		14605208
		14605208
	Q8T913	14605208
Q01842	Q8T913	14605208
Q8T913		14605208
Q8T913	Q8MSF5	14605208
	Q8T913	14605208
		14605208
		14605208
Q9VQW4		14605208
		14605208
		14605208
		14605208
P42287		14605208
Q8T3Y0		14605208
		14605208
		14605208
		14605208
	Q8ST83	14605208
		14605208
P11956		14605208
		14605208
Q9V407		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	P39736	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	P40301	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
P42287		14605208
		14605208
		14605208
		14605208
		14605208
P49258		14605208
		14605208
		14605208
P92208		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	P13395	14605208
		14605208
P48603		14605208
		14605208
		14605208
P84051		14605208
		14605208
		14605208
	Q9GYU8	14605208
		14605208
		14605208
		14605208
		14605208
P08175		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	Q9VW92	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
Q9VNE1		14605208
		14605208
	O61351	14605208
Q8T913		14605208
		14605208
		14605208
		14605208
	Q24423	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	P54353	14605208
P17886		14605208
Q8SZ06		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	Q8T3W6	14605208
		14605208
		14605208
		14605208
		14605208
	O62622	14605208
		14605208
		14605208
	P52487	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
Q8T498		14605208
Q27889		14605208
	Q9VWZ1	14605208
		14605208
		14605208
Q7KML2		14605208
		14605208
Q9VQW4		14605208
		14605208
		14605208
	O97067	14605208
		14605208
		14605208
	Q23985	14605208
		14605208
O76924		14605208
		14605208
	O16011	14605208
	P22464	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	Q8T3W6	14605208
		14605208
		14605208
		14605208
	P08840	14605208
	P13060	14605208
		14605208
Q9VEC1		14605208
		14605208
Q9W5T4		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
Q9VK58		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	Q9W5N0	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
Q9VP44		14605208
	Q9VP44	14605208
	Q9VP44	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	O44424	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	Q9VSS7	14605208
	P35415	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	O16011	14605208
	Q9VQW4	14605208
		14605208
		14605208
	Q24207	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	P00528	14605208
		14605208
	Q02361	14605208
		14605208
		14605208
		14605208
Q24423		14605208
Q9VDF0		14605208
		14605208
Q9VV20		14605208
Q9VV20		14605208
	Q9VV20	14605208
	Q9VV20	14605208
P08182	Q9VV20	14605208
	Q9VV20	14605208
	Q9VV20	14605208
P10981	Q9VV20	14605208
	Q9VV20	14605208
Q9VV20		14605208
	Q9VV20	14605208
	Q9VV20	14605208
	Q9VV20	14605208
Q9VV20		14605208
	Q9VV20	14605208
P22058	Q9VV20	14605208
	Q9VR29	14605208
	P18102	14605208
		14605208
		14605208
		14605208
Q24423		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	O97067	14605208
	O97067	14605208
	O97067	14605208
	O97067	14605208
O97067	P54357	14605208
O97067		14605208
P05389	O97067	14605208
	O97067	14605208
	O97067	14605208
	O97067	14605208
O97067		14605208
O97067		14605208
		14605208
		14605208
	P36241	14605208
O17445		14605208
O96860		14605208
	Q24117	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	P18102	14605208
		14605208
		14605208
O44424		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
Q9V564		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
P48605		14605208
		14605208
		14605208
		14605208
	Q9VVP8	14605208
		14605208
	O77430	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
P21914		14605208
		14605208
		14605208
	P48598	14605208
		14605208
	Q9W3S4	14605208
P52295		14605208
	Q27368	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
P07182		14605208
	O44783	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	Q9VCR6	14605208
		14605208
		14605208
		14605208
	P11455	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	Q9VFC8	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
P82705		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	P16163	14605208
		14605208
		14605208
		14605208
		14605208
	Q9VCR6	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
		14605208
Q9VMQ5		14605208
		14605208
		14605208
		14605208
		14605208
	Q9VK58	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
	O97067	14605208
Q9VS07		14605208
	Q9VZV5	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
Q9VZ09		14605208
		14605208
	Q9VPS5	14605208
	O46106	14605208
		14605208
		14605208
		14605208
		14605208
	P17704	14605208
		14605208
		14605208
		14605208
		14605208
		14605208
