0.185	0.152	0.103	0.0	0.0	0.0	0
0.0	0.0	0.071	0.0	0.0	0.0	1
0.125	0.0	0.155	0.0	0.0	0.0	0
0.0	0.0	0.0	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.0	1
0.657	0.155	0.206	0.0	0.0	0.0	0
1.0	0.0	0.0	0.0	0.0	0.0	1
0.0	0.488	0.069	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.0	1
0.572	0.096	0.0	0.0	0.0	0.0	0
0.0	0.139	0.177	0.0	0.0	0.0	1
0.159	0.0	0.0	0.0	0.0	0.0	0
0.517	0.356	0.129	0.0	0.0	0.0	0
0.0	0.0	0.0	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.0	1
0.752	0.19	0.335	0.0	0.0	0.0	0
0.0	0.0	0.0	0.0	0.0	0.0	1
0.0	0.176	0.166	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.0	1
0.056	0.0	0.0	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.0	1
0.229	0.0	0.223	1.0	0.0	0.0	0
0.137	0.0	0.163	0.0	0.0	0.0	0
0.0	0.0	0.121	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.0	1
0.452	0.0	0.193	0.0	0.0	0.0	0
0.515	0.506	0.363	0.0	0.0	0.0	0
0.839	0.336	0.399	0.0	0.0	0.0	0
0.0	0.0	0.0	0.0	0.0	0.0	1
0.0	0.125	0.286	0.0	0.0	0.0	0
0.0	0.0	0.0	0.0	0.0	0.0	1
0.475	0.4	0.121	0.0	0.0	0.0	0
0.375	0.0	0.0	0.0	0.0	0.0	1
0.5	0.0	0.0	0.0	0.0	0.0	0
0.39	0.083	0.256	0.0	0.0	0.0	0
0.0	0.0	0.0	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.0	1
0.286	0.144	0.2	0.0	0.0	0.0	0
0.0	0.0	0.0	0.0	0.0	0.0	1
0.0	0.0	0.0	1.0	0.0	0.0	1
0.198	0.0	0.0	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.0	1
0.714	0.461	0.538	0.0	0.0	0.0	0
0.525	0.0	0.135	0.0	0.0	0.0	0
0.0	0.0	0.0	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.0	1
0.848	0.167	0.336	0.0	0.0	0.0	0
1.0	1.0	1.0	1.0	1.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.0	1
0.189	0.125	0.114	0.0	0.0	0.0	0
0.361	0.0	0.125	0.0	0.0	0.0	1
0.47	0.507	0.681	0.0	0.0	0.0	1
0.0	0.537	0.0	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.0	1
0.429	0.0	0.0	0.0	0.0	0.0	1
0.272	0.344	0.335	0.0	0.0	0.0	0
0.3	0.111	0.079	0.0	0.0	0.0	0
0.0	0.04	0.066	0.0	0.0	0.0	1
0.393	0.231	0.331	0.0	0.0	0.0	0
0.447	0.112	0.13	0.0	0.0	0.0	0
0.0	0.0	0.187	0.0	0.0	0.0	1
0.0	0.191	0.0	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.0	1
0.0	0.095	0.0	0.0	0.0	0.0	1
0.593	0.48	0.174	0.0	0.0	0.0	0
0.0	0.214	0.181	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.0	1
0.752	0.6	0.525	0.0	0.0	0.0	0
0.0	0.0	0.0	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.0	1
0.25	0.063	0.25	0.0	0.0	0.0	0
0.222	0.11	0.105	0.0	0.0	0.0	0
0.465	0.27	0.224	0.0	0.0	0.0	0
0.0	0.0	0.0	0.0	0.0	0.0	1
0.0	0.247	0.238	0.0	0.0	0.0	0
0.587	0.093	0.279	0.0	0.0	0.0	0
0.0	0.0	0.0	0.0	0.0	0.0	1
0.0	0.04	0.19	0.0	0.0	0.0	1
0.489	0.143	0.448	0.0	0.0	0.0	0
0.0	0.25	0.241	0.0	0.0	0.0	0
0.504	0.389	0.0	0.0	0.0	0.0	0
0.0	0.0	0.0	0.0	0.0	0.0	1
0.607	0.066	0.392	0.0	0.0	0.0	0
