|DNAK	|DNAJC7	0		20	8429438,9025444,5352603,8706882,7073051,4505567,4277396,3593251,2965669,5026486,6259560,7733851,7749402,4104544,6082625,7965345,8913300,3664749,6816462,8255926
|ISPD	|FDFT1	0		2	8513690,5787494
|QUED	|HSPA9	0		0	
|DNAK	|TNFAIP6	0		0	
|DXS	|ADAMTS18	0		0	
|GLTB	|ANAPC11	0		0	
|ISPF	|F2	0		10	1196045,8309323,5075070,6630738,8179877,6942039,8384598,6628033,6986203,3223033
|NUDB	|GNAI1	0		0	
|GLND	|NCKAP1L	0		0	
|ISPA	|EED	0		2	5906467,6796240
|NUDB	|SIRT6	0		0	
|CUSR	|MAP2K2	0		0	
|QUED	|BIRC8	0		0	
|GLPE	|MOCS3	0		6	2593051,2821267,8931425,6957218,3195606,115864
|THIL	|PDHA2	0		0	
|DNAK	|STX11	0		0	
|DXR	|PPP6R1	0		0	
|ISPF	|BAK1	0		1	7324606
|QUED	|MMP3	0		0	
|PHOP	|NCOA3	0		0	
|THIL	|ANXA1	0		2	1436036,5201308
|DXR	|RET	0		13	7874549,4530061,4467715,4272368,4431697,7167893,5374589,8814151,2395628,5255905,7730859,8399465,2756345
|QSEB	|NCOA2	0		0	
|DXS	|TRAF1	0		0	
|DNAK	|MAPKAPK2	0		3	8347752,312866,5618627
|DNAK	|AIP	0		20	3581622,7917626,3129184,5026486,6459948,338767,3623163,8955104,5955472,5314882,4330916,3820307,4919987,4010795,55546,4632850,413580,6813237,5818464,3879978
|DNAK	|PTGS2	0		20	5703311,6032397,4337461,7356129,4359534,2782266,6555264,5572911,3031055,2715674,8352847,5105140,6886298,5868756,8126245,9036991,6698057,3859644,8036953,7526805
|DXR	|F2	0		20	4673163,4094613,4973044,7011789,3545969,3825500,7958287,3502391,5210724,5627961,6636069,4378164,4640158,6603182,6945444,8123387,7064621,4272368,7448085,5555471
|YEDW	|RPS20	0		0	
|DNAK	|CREB1	0		2	7871384,3578356
|DNAK	|KHDRBS1	0		2	6623547,6363727
|ESPP	|IRAK2	0		0	
|THIE	|MAP2K7	0		0	
|THIE	|RAB11FIP3	0		0	
|ISPF	|PSMD6	0		0	
|NUDB	|POLR2H	0		0	
|THIE	|PITRM1	0		0	
|DXR	|MKNK1	0		0	
|GLTB	|SMPD3	0		0	
|ISPF	|ACTR3B	0		0	
|RSTA	|NCOA1	0		0	
|ARCA	|CHEK2	0		4	6876493,6778823,8517100,7610558
|THIE	|CYBB	0		2	98936,372942
|FOLB	|TPH1	0		0	
|DXR	|KSR1	0		1	7299749
|ISPF	|NME1	0		0	
|UVRC	|UBFD1	0		0	
|PHOB	|CHEK2	0		0	
|SECA	|DDX58	0		3	4835977,4191399,3492734
|QUED	|CTTN	0		0	
|FADB	|SDSL	0		0	
|DNAK	|AMFR	0		9	3165470,4103059,4021200,7172674,4255298,5733026,3944492,5313101,5512073
|ISPH	|SQOR	0		0	
|HSLU	|CIB1	0		0	
|DNAK	|PML	0		20	4445634,3795655,3987903,3373507,4285982,6356290,47745,4284756,152163,114809,2716072,1176469,2752995,5543063,3613684,6882752,8706882,7733851,2762020,4507279
|ISPF	|STAB2	0		0	
|BAER	|GTF2H3	0		0	
|DNAK	|DIS3	0		3	3902924,5392361,5933117
|NUDB	|SUZ12	0		0	
|THIL	|BMPR2	0		0	
|DNAJ	|DNAJC7	0		20	8429438,9025444,5008367,4714923,4277396,4946142,8706882,2965669,4505567,8792056,7392334,7733851,3664749,7694386,7073051,2981734,5352603,4705456,4746784,6097677
|DXR	|ZNF385A	0		0	
|QUED	|ACAN	0		0	
|DNAK	|ANXA1	0		5	7940545,5543063,3022924,8293331,3208817
|DXS	|PRKCE	0		0	
|THIL	|EEF2	0		1	4182291
|CHEB	|PPP2R2A	0		0	
|GLND	|GPN3	0		0	
|ISPH	|BMPR1A	0		0	
|FADB	|DDT	0		4	6571654,1218279,99040,516016
