Q8XE87	Q4VAK2
Q8X8Y6	P07947
Q8X6Y0	Q96NT4
P62625	Q9BSC8
Q8X5S5	Q52LZ6
Q8XE87	Q9NZE4
Q8X8Y1	P04196
P62625	Q9BST0
P62625	Q9UDG2
P63285	Q6IB60
P62625	Q92650
P0A6Z0	Q53XT4
P0A6Z0	Q96TE5
A0A0H3JH37	Q9UDG5
Q8X8Y1	Q9UM06
P69492	Q9UHW5
P0A6Z0	Q9UHD1
Q8X8Y1	Q9Y4K4
P0A6Z0	Q16499
A0A0H3JH37	Q96H59
Q46903	P05121
Q8XE87	Q9UQ92
Q46903	Q9UIC3
P0A6Z0	Q9NXY5
P62625	Q9UIU9
Q8XE76	Q9H1A8
Q46903	Q9NQT2
P62625	Q9UHD1
Q46903	Q5TCL6
Q8XE87	Q9P2Y6
A0A0H3JH37	Q9UC32
Q8XE76	Q9UMT8
A0A0H3JH37	Q706C1
A0A0H3JH37	Q9UII1
Q8X7Y4	Q9GZS1
Q46903	Q9UJ69
Q8XE87	Q8WV25
P24236	Q9UG30
Q8XE76	Q99878
A0A0H3JM80	Q5BKT2
P62618	Q9UD26
Q46903	Q9UPE3
P0A6Z0	Q9P060
P0A6Z0	P05121
Q46903	Q96BV9
Q8XE75	O43396
P0AES7	A0A3B3ISY8
A0A0H3JH37	Q9UH35
Q8XDU4	Q9GZS1
Q8XE87	Q92767
P0A6Z0	Q5FVF0
P0A6Z0	Q6FGN3
Q8X6Y0	Q9Y6Q0
P0AGB5	Q9NW59
P77032	Q8NDC7
Q8XE87	P11233
Q8X9L0	Q9Y361
Q8XE58	E9PI54
P32168	P78315
P62618	Q2M1L9
Q8XA14	Q9UDL4
A0A0H3JH37	Q9BWK7
Q8XDU4	Q92794
P24236	P46940
Q8X5S5	Q9UJZ0
Q46903	P49356
Q8X6Y0	O60884
P62625	Q9Y4X2
Q8X7Y4	Q5JTE3
P78242	Q9UFT9
Q8XE87	Q9Y4Y0
A0A0H3JH37	Q9BXZ8
Q8X8Y6	Q8NHS2
P24236	Q7Z569
Q8XE75	Q8N5V4
Q8X518	P35858
Q8XBS3	Q96AT7
Q8XE87	Q9H787
Q8XE75	A0A1W2PQS6
Q8X8I2	Q9UHJ2
Q8X5S5	Q2M3B4
P58357	Q9Y6Q9
Q46903	Q8TAT3
P32168	Q96AZ3
Q8XCP2	C9J0E9
P62625	Q96PX3
Q8X9G2	Q9GZS1
A0A0H3JH37	O14687
P62618	P08156
P62618	Q9UJ40
Q8X8Y1	Q9UPP8
P0A6Z0	Q9UHD9
Q8X8Y1	Q6NX41
P77032	Q7KYV3
P62625	Q96J60
P37055	Q99743
A0A0H3JH37	Q86VC0
Q8X770	O14562
P24236	Q96S46
A0A0H3JH27	Q6LDS9
Q8XE76	Q969S4
Q8XE87	Q8WWN8
Q8XE76	Q9UDK3
Q46903	Q9Y572
P0A966	Q9BVQ5
P0AFB6	Q96H98
P0A6Z0	Q9UEH7
P62625	Q8IUI1
Q8X8Y1	Q8TDN9
A0A0H3JH37	Q9UIJ0
Q8X6Y0	Q9UFP7
P33929	E9PI54
P24236	Q96J55
P58357	Q9UHL1
Q46903	Q9UPH4
P0A6Z0	P06899
Q8X996	O00629
P62625	Q6ZP89
P0A6Z0	Q9UQD8
Q8XE76	Q9UGW9
P62618	Q9BZX1
P62625	Q9Y2Y1
Q8X770	Q9UHW5
P0A6Z0	Q9P2G8
A0A0H3JK76	Q7KYV3
Q8XE76	Q9NY44
P62625	Q8WV25
Q8XBL2	Q8NHS2
P41405	Q96I38
P0A6Z0	Q9Y4Y0
Q46903	P22301
Q8XE87	Q8IVA6
Q8XE76	Q9BVY6
P77380	Q8WW75
P0A9P5	Q5T1S7
Q8XE87	Q9Y4Y7
P0A6Z0	Q6LD15
Q8XE76	Q99556
A0A0H3JH37	Q96PN5
P0A6Z0	Q9BW54
Q9S6R3	Q5T1S7
Q8XE58	H9KV45
P63285	O60884
A0A0H3JH37	Q6ICQ7
Q8XE87	Q99743
P24236	F8W876
Q8XE87	Q8TBI9
P77380	Q99649
P0A6Z0	Q9BQF0
P0A6Z0	Q7Z3U4
P0A6Z0	Q9ULE9
P24236	Q9Y6T3
P62625	Q96II4
P0A6Z0	Q96RJ1
Q8X8Y6	Q8TDX0
Q8X6Y0	Q9UDC1
Q8X8Y1	Q9BUT4
Q8X9G2	Q8NC92
Q8X8I2	Q8N5V4
Q8X6Y0	Q96G29
Q8XB76	Q92794
Q8X6Y0	Q5VW80
A0A0H3JK76	Q96AT7
P0A6Z0	O95396
P0A6Z0	Q99615
Q8X7Y4	Q96GT0
Q46903	Q9UC56
P0A6Z0	Q8WWI9
Q8XE76	Q8TE60
A0A0H3JH37	J3QS46
P62618	Q9UCA1
P24236	Q9UGA4
Q8X8Y6	Q52LW0
Q8XE75	Q9UNY7
P24236	Q9UQD1
P77380	P36507
Q46903	Q96RW5
Q8X6Z5	O95396
Q8XE87	Q6NXQ1
P0A6Z0	Q5TCL6
Q8X8Y1	Q9UPN7
P62618	Q92533
Q46903	Q6GRF8
Q8X738	Q9Y6Q9
Q8XE87	P04083
Q8X8Y1	Q9H4A2
Q8XBS3	Q15596
Q8XE76	Q8NF13
P0A6Z0	Q8IYD6
P0A6Z0	Q99606
P0A6Z0	Q16876
Q8X8Y1	Q9UCA1
Q8XB76	Q5M8S9
P0A6Z0	Q9UMA7
P0A6Z0	Q99760
Q9S6R3	Q5K546
Q8X6Y0	Q8IY10
Q8X6Y0	Q9NUI0
P62618	C9J0E9
P24236	Q969R0
Q8X6Y0	Q9UPP8
Q8X8Y1	Q9BUB5
A0A0H3JH37	Q9NY59
P62618	Q9P1U1
Q8X770	Q7KYV3
P0A9Q3	Q9UGF1
Q8X6Y0	Q2PP16
Q8XBL2	Q3KPG8
Q8X8Y1	Q8IVT5
P62618	Q9UDJ6
Q8XBD5	O14562
P0AFJ6	Q9UGF1
Q8X996	Q9NT04
Q46903	Q96H99
Q8X8I2	Q96GA7
P0A6Z0	Q9UKV5
P62625	Q9Y6N5
P32168	A0A3B3ISY8
P0A6Z0	Q9BZY3
P62618	Q9NRY3
A0A0H3JLN7	Q96AT7
P0A6Z0	Q9Y2L1
P24236	Q96BD9
Q8XE87	Q585T8
Q8XA65	Q99615
Q8X8Y1	Q9UFU3
Q46903	Q9UDE0
P0A6Z0	P04083
Q8XE76	Q9UE81
Q8XE87	Q58J86
Q8XCF9	Q00007
Q8X8Y6	Q9UHW5
P62625	Q8NEN8
Q8X8I2	Q13534
P58357	E9PI54
P62618	Q9NWD2
Q8X8Y6	Q96IG6
Q46903	Q9UCT6
P62625	Q9H787
A0A0H3JRH0	E9PI54
P0A6Z0	Q6LEF0
Q8XE87	Q5T1S7
Q46903	Q5T0F5
P0A6Z0	Q8IVC5
P62618	Q13233
Q8X8Y6	Q9HCP1
A0A0H3JK76	O14562
P0A6Z0	Q53ES8
Q8XE75	O00762
Q8X6Y0	Q4VAK2
P62625	Q9UP80
P62625	Q7RU02
P62625	P36507
P62625	Q9Y589
Q46903	Q9HD16
P0A6Z0	Q6IB00
A0A0H3JK76	Q13804
P62618	Q9UII8
P24236	Q13576
A0A0H3JH39	Q9UPK1
Q8XE76	Q8N5D7
P62618	Q53QM4
Q8XE87	Q8NI07
P0A6Z0	Q8NHL5
P62625	Q9UIJ0
P62618	Q9UNA0
P0A6Z0	Q9BRV4
P41405	Q9UGF1
P0A6Z0	Q86XF8
Q46903	Q9UEV0
Q8XE76	Q5PSV3
Q8XE76	Q9BTK9
Q8X6Y0	Q16472
P24236	Q9UDC6
P0A9P5	Q86SS8
Q46903	O15212
Q8X6Y0	Q9BTD9
Q8X6Y0	Q8IVD1
A0A0H3JH27	Q5EE02
Q8XE41	Q4W5C3
Q8X8Y6	Q9NRH9
P0A6Z0	Q8TDK9
P62618	Q9BWK7
Q8X8Y6	Q24JU2
Q8XE76	Q9UJB1
Q46903	Q7Z301
Q8X9L0	Q96J48
Q8X9L0	P62195
Q8X6Y0	Q9UMD2
Q8X6Y0	P51687
Q8XE87	Q9UNT4
P0AFJ6	Q5T3P9
Q8X8Y6	Q9UD26
Q8XBS3	Q2M1Z4
Q8X8Y1	Q9BU31
Q8X517	Q9BWR0
Q8X9G2	Q5T3P9
P0A6Z0	Q9UPI9
P0AFB6	P11233
Q46903	Q9UCX5
Q8X6Y0	Q9H023
Q46903	Q9NQT8
Q8XA14	P35638
Q8X8Y1	Q9UKZ3
Q8XE76	Q8NI07
Q8X8Y6	Q00535
Q8XBD5	Q9NQD9
Q8X8I2	Q96BV4
Q46903	Q9BZP9
P62618	Q2V575
Q46903	Q5T0U8
Q8X7Y4	A0A1W2PQS6
P0A6Z0	Q9Y4K4
Q8XE76	Q17RZ6
Q8X6Y0	Q9NW28
Q8X8Y1	Q9BU83
P0A6Z0	P52435
A0A0H3JH37	Q9BUT4
Q8XE76	Q9UM06
P0A6Z0	Q53Y89
Q8XE76	Q9Y572
Q8XE87	Q6NWN6
Q8XE87	Q9BX29
Q8X8Y6	R4I4T5
Q46903	Q52M77
P0AFJ6	E9PI54
Q8XE87	Q8NEN8
Q8XE58	Q9UKC4
Q46903	Q9H6W0
Q8XE76	Q9UMA3
Q8XA14	Q7Z2Y5
Q8XE75	Q9Y6M4
P0A6Z0	Q9H811
Q46903	Q9NX09
Q8X8Y1	Q96CF5
Q8XE76	Q9BQL0
Q8XE87	Q96PX3
Q8X9L0	Q6IB60
P62625	Q9H3I2
P62618	Q96EA8
Q8X996	Q9BUQ8
Q8XDU4	Q99883
Q8XE76	Q9Y6V7
Q46903	Q52LT4
Q8X7Y4	Q53EQ8
Q8X6Y0	Q9UHJ2
Q8XE76	Q13652
A0A0H3JH37	Q9Y5V2
P62618	Q75MM2
P0A6Z0	Q9UN57
P24236	Q6IQ15
P0A6Z0	Q9H6V1
P0A6Z0	Q9UQI9
Q8XE87	Q9UKV8
