0.285	0.122	0.0	0.0	0.0	1.0
0.286	0.16	0.0	0.0	0.0	1.0
0.395	0.0	0.0	0.0	0.0	1.0
0.12	0.296	0.0	0.0	0.0	1.0
0.322	0.0	0.0	0.0	0.0	1.0
0.322	0.128	0.0	0.0	0.0	1.0
0.335	0.105	0.0	0.0	0.0	1.0
0.536	0.113	0.0	0.0	0.0	1.0
0.272	0.156	0.0	0.0	0.0	1.0
0.405	0.176	1.0	0.0	0.0	1.0
0.269	0.156	0.0	0.0	0.0	1.0
0.304	0.125	0.0	0.0	0.0	1.0
0.318	0.149	0.0	0.0	0.0	1.0
0.259	0.153	0.0	0.0	0.0	1.0
0.317	0.105	0.0	0.0	0.0	1.0
0.214	0.0	0.0	0.0	0.0	1.0
0.534	0.347	0.0	0.0	0.0	1.0
0.19	0.336	0.0	0.0	0.0	1.0
0.317	0.142	0.0	0.0	0.0	1.0
0.259	0.14	0.0	0.0	0.0	1.0
0.308	0.065	0.0	0.0	0.0	1.0
0.299	0.12	0.0	0.0	0.0	1.0
0.333	0.145	0.0	0.0	0.0	1.0
0.291	0.146	0.0	0.0	0.0	1.0
0.267	0.17	0.0	0.0	0.0	1.0
0.257	0.0	0.0	0.0	0.0	1.0
0.322	0.093	0.0	0.0	0.0	1.0
0.32	0.207	0.0	0.0	0.0	1.0
0.305	0.087	0.0	0.0	0.0	1.0
0.313	0.131	0.0	0.0	0.0	1.0
0.288	0.028	0.0	0.0	0.0	1.0
0.279	0.154	0.0	0.0	0.0	1.0
0.266	0.091	0.0	0.0	0.0	1.0
0.315	0.26	0.0	0.0	0.0	1.0
0.222	0.32	0.0	0.0	0.0	1.0
0.306	0.125	0.0	0.0	0.0	1.0
0.301	0.102	0.0	0.0	0.0	1.0
0.287	0.125	0.0	0.0	0.0	1.0
0.218	0.297	0.0	0.0	0.0	1.0
0.167	0.517	0.0	0.0	0.0	1.0
0.301	0.152	0.0	0.0	0.0	1.0
0.303	0.091	0.0	0.0	0.0	1.0
0.528	0.667	0.0	0.0	0.0	1.0
