P11978	P11978	1946372
P33750	P15646	8508778
P40957	P26309	10848588 9461437
P40958	P26309	10688190 9461437 10848588
Q80US8	P26309	9461437
P18852	P18851	8417317 11283351 10688190
P18851	P08539	11283351 8164677 8417317 10749875 8649369 11805837
P20433	P34087	9545247 7579693 18552824 1985924 17937913 16964259 19820686 11805826
P32835	P41920	9395535 9121474 7836422 11805837
P20676	Q02821	11046143 8045927 11425876 11387327 11805837
P13902	P26798	10688190 11071933 11454208 7862526 8195172
P17119	Q01649	10888675 8106549
P07270	P07269	10884387 9354395 7957107
Q00403	P07269	9354395
P07269	P29084	9354395
P07270	P20226	9354395
Q00403	P07270	9354395
P07270	P29084	9354395
P06787	P32380	7925277 8247006 11805837
P39520	P32605	9207794
Q06205	P32605	9207794
P53863	P32605	9207794
Q00916	P26570	9207794
Q00916	O13329	9207794
P39723	Q00916	9207794
P25607	Q00916	9207794
P43611	Q00916	9207794
Q00916	P42937	9207794
Q00916	Q07938	9207794
Q05790	Q00916	9207794
Q00916	Q03677	9207794
Q00916	Q04213	9207794
Q00955	Q00916	9207794
Q00916	Q01722	9207794
P32361	Q00916	9207794
P28742	Q00916	9207794
P35191	Q00916	9207794
Q00916	P08964	9207794
Q00916	P40064	9207794
P12689	Q00916	9207794
P22579	Q00916	9207794
P09547	Q00916	9207794
P33315	Q00916	9207794
Q00916	P32639	11290703 9207794
P14922	Q00916	9207794
Q00916	P21560	9207794
P32828	Q00916	9207794
P32639	Q02554	9207794
P09547	Q02554	9207794
Q99181	Q02554	9436903 10688664 9207794
P39102	Q02554	9207794
P27705	Q02554	9207794
Q02554	P14922	9207794
P53236	Q99181	9207794
Q99181	P47093	10900456 10688190 9207794
P25644	P47093	9207794 11283351 10900456
P47093	P39081	9207794 10900456
P47093	P39998	10900456 10688190 9207794
P53147	P47093	10900456 9207794
P47093	P38768	9207794 10900456
P40438	P47093	9207794 10900456
P47093	P35198	10900456 9207794
P48240	P47093	10688190 10900456 9207794
P53742	P47093	10900456 9207794
P24384	Q12186	9207794
Q12186	P09547	9207794
Q12186	P35169	9207794
P27351	Q12186	9207794
Q12186	Q12510	9207794
P40467	Q12186	9207794
Q04746	Q12186	9207794
Q12186	P39682	9207794
Q12186	P32909	9207794
P32909	P36084	9207794
P36084	Q02875	9207794
P36084	Q12186	9582097 9207794 9150140
P39682	P36084	9207794
P36084	P27705	9207794
P36084	P09547	9207794
Q06488	P36084	9207794
P21560	Q07350	9207794
Q07350	P46958	9207794
P32843	Q07350	9207794
Q07350	P39935	9207794 11805837
P39936	Q07350	9207794
Q07350	P38267	9207794
Q03899	Q07350	9207794
Q04195	Q07350	9207794
Q07350	P40071	9207794
P36056	Q07350	9207794
Q12431	Q07350	9207794
Q07350	P53971	9207794
P53742	Q07350	9207794
P32524	P53742	9207794
P32524	Q12471	9207794
P11075	P32524	9207794
P25648	P32524	9207794
P38187	P32524	9207794
P32524	P36166	9207794
P32524	Q03264	9207794
Q12411	P32524	9207794
P32522	P32524	9207794
Q02260	P33418	9207794
Q02260	P17121	9207794
Q02775	Q02260	9207794
P38227	Q02260	9207794
P53090	Q02260	9207794
Q02260	P47104	9207794
P34230	Q02260	9207794
Q02260	Q12745	9207794
P43321	P32468	9207794
P38927	P43321	9207794
P43321	Q00416	9207794
P23201	P43321	9207794
P43321	P40018	9207794 10377396
P43321	P23287	9207794
P43321	P31244	9207794
P53339	P43321	9207794
P43321	P38699	9207794
P43321	Q04301	9207794
P40018	P53742	9207794
P40018	P32578	9207794
P47818	P40018	9207794
P40018	P53873	9207794
P25588	P19736	9207794
P19736	Q04693	9207794
P19736	Q12433	9207794
Q08562	P19736	9207794
Q12080	P19736	9207794
P32828	P19736	9207794
P19736	P53742	9207794
P32606	P19736	9207794
Q01846	P19736	9207794
P50105	P19736	9207794
P40567	P38111	9207794
P53615	P40567	9207794
P12954	P40567	9207794
P40567	Q00578	9207794
P40567	P09547	9207794
Q03441	P40567	9207794
Q04005	P40567	9207794
P38811	P40567	9207794
P40567	P53935	9207794
Q08409	P40567	9207794
Q06199	P40020	9207794
Q06199	P40460	9207794
Q06199	P32769	9207794
P53742	Q06199	9207794
P32499	Q02821	11387327 8045927 11046143 11425876 10725229 11805837
P32605	P26570	9207794
Q07350	Q04002	9207794
P40567	P36048	9207794
P14306	P34077	7828598
P06782	P12904	22589305 9649520 9121458 2547163 11805837 11805826
P47093	P38203	10747033 10900456 10688190 9207794 10428970 11805837
P47093	P53952	10900456 9207794
P14306	P48837	7828598
Q12033	Q00916	9207794
P38892	Q99181	9207794
Q12186	Q12518	9207794
Q02046	P43321	9207794
P40567	P23287	9207794
P14306	Q02199	7688296
Q00916	P52910	9207794
P38769	P47093	9207794 10900456
P47093	Q08491	9207794 10900456
P18900	P47093	9207794 10900456
P22147	P47093	10900456 9207794
P47093	P53550	9207794 10900456
Q07350	Q04477	9207794
Q03497	P32524	9207794
Q03388	P19736	9207794
P32522	P40567	9207794
P40567	Q06199	9207794
P53620	P33767	8700856
P32605	O13329	9207794
Q04149	Q07350	9207794
P40567	P07866	9207794
P17709	P60010	7719850
Q03048	P60010	10366597 8421056 10688190 8034743 10231390 11489916 17470807 11805837
P04386	Q01939	7870180 7739564 11478912
P07248	Q02336	8943299
P32629	P50108	10037752
P38042	P14724	8895471 9348530
Q12157	P53886	9469814
Q03048	P46680	10366597 11805837
P35197	P39010	8524293
P40576	P48360	10688190
Q08484	P39110	10688190
P32354	P53091	10688190
P60010	P11710	7719850
P46985	P47124	10037752
P41895	P35189	7995524
Q12018	P53061	10688190
P25630	P06243	10688190
P46671	P43592	11283351 10688190
P29539	P11938	1577274
P00546	P61024	7809159
P23561	P32917	8062390 7874199 9335587 8052657 7851759 9311911
P06784	P32917	9311911 7874199 9335587 8052657 8062390 7851759
P16892	P32917	9311911 7851759 7874199 8052657 8062390 9335587 8314085
P32917	P14681	7874199 8062390
P23561	P14681	7851759 11805837
P23561	P16892	7851759
P14681	P06784	10688190 7851759 8668180 11283351 11805837
P16892	P06784	7851759 8052657
P13574	P14681	7851759 9393860 11805837
P25344	P23561	11283351 9636180 9742096 10397774 8816472 10688190
Q06891	P01119	8327501
P28829	P01119	8327501
Q06891	P24719	8327501
P01119	P24719	8327501
P16649	Q6B184	9315661 7995523
P12398	Q01852	9155010 9171336 7809127 11733493
P38523	Q01852	9155010 7809127 7935837
P12398	P38523	10196216 9155010 8168496 7809127 8524277 8166717 9048947
P18851	P32917	9335587 9311911
P06782	P34164	1496382 10688190 7813428 9121458 17851534 11805826 11805837
P06782	P46954	8628258 1496382 10581241
P21182	P21182	2266128
P15891	P39743	9190214 10388809 11489916
P15891	P17555	11668184 8552082 11743162 9190214 11489916 11950888
P60010	P46680	10366597 7719850
P60010	P46681	7719850
P60010	P41697	9247651 7719850
P60010	P07274	9698363 10688190 11489916 7719850 1606973
P17555	P60010	10688190 7890691 7719850 8663401 11489916 11805826
P60010	P60010	19015515 23027950 7719850 10512884
P29366	P60010	7502048
Q03497	P29366	7502048 11489916
P19073	P41832	11113198 10358031
Q12446	P60010	10512884 11489916 10688190 9024694 11805837
P32599	Q12446	9024694
P13517	Q12446	9024694
Q12446	Q03048	9024694
P32790	Q12446	9024694 11489916 27526190 11950888 11805826 11805837
P29366	Q12446	9024694
P07274	P41832	9184220 11489916
P40450	P07274	11489916 10688190 9184220
Q00246	P40450	9184220
P52960	P07274	8247001
P60010	P08964	9201989 11805826
P32599	P60010	rtd:1956405 17892321 1956405 8034743 9409826 3060468 11805837
P33338	P02568	10581178 9159132
P60010	P26039	9159132
P60010	P33338	9159132
P17555	P17555	8663401 10688190 26458246 11489916
P17555	Q08163	8663401
Q08163	P60010	8663401
P37370	P60010	9412475 10358064
P02568	P07274	9698363
Q02336	P06100	9822614
P32494	Q02336	9038164 10490601 9488488 9154821 11283351
P13393	P32494	9038164 9488488
Q03330	Q02336	10490601 7957049 7862114 9154821 10688190 8617808 9038164 8972232 9034338 11805837
P50875	P32494	8649430 25441028
P32494	P33200	8663102
	Q02336	7642611
P03069	Q02336	7642611 9488488
P13393	Q02336	8617808 9488488 7642611
	P13393	7642611
P04387	P04386	11478912 10523671 12417740 11418596 9670023 7739564 7870180
P13393	P04386	12417740 7739564
Q02336	P04386	7739564
P03069	P34162	9488488
P03069	P47822	9488488
P03069	P32494	9488488
Q05027	P03069	9488488
P53040	P03069	9488488
P38129	P03069	9488488
P38129	Q02336	9488488 11805826
P32494	Q05027	9488488
P53040	P32494	9488488 11805826
P38129	P32494	9488488
Q05027	P46677	9488488 8962109 11805826
P46677	P38129	9488488 12215531 11805826
P38811	Q02336	9154821 9756893
P38811	P35177	9756893
P35177	P32494	9753545 9756893 11805826
P38811	P32494	9756893
P07248	P38129	9742103
P07248	P13393	9742103
P07248	P46677	9742103
P07248	P53040	9742103
P07248	Q12030	9742103
Q12060	Q12060	9154821
Q02336	Q12060	9154821
Q12060	P32494	9154821
Q12060	P50875	9154821 25441028
Q12060	Q03330	9154821 11805837
Q03330	P07248	8943299
P07248	P29055	8943299
Q6B184	P11746	1756728 8628275
P13574	P11746	1756728
P23642	P39107	9430634 9434768 10037752 11805837
P38042	Q12440	9469814 9469815 11805826
Q12440	P09798	9469814 9469815 21107322 11805826 21186364
Q12440	P16522	9469815 9469814 9430641 11805826
P25453	P25453	10688190 9335591 11283351
P25454	P06778	9335591 10748203 8370524 23624404 8969173 9353267 12171935 7624345 7958917 11805826
P25454	P32863	9171366 9335591 23624404 8969173
P25453	Q08562	9335591
P32910	P32349	17937913 10393904 11805826
P36121	P25441	10688190 10393904
P28000	P07703	8516295 10688190 10393904 11805837
P20434	P10964	10393904 11805837 11805826
P20434	P04050	10393904 10784442
P20434	P04051	10393904 11805826
P22138	P28000	10393904 11805837
P28000	P16370	10393904
P27999	P04050	10784442 10393904 11805826
P04051	P27999	10393904
Q04307	P22276	10393904
P32629	P39107	10037752 9434768 9430634
P22138	P40422	10393904
P22139	P04050	17892321 10393904
P08518	P22139	17892321 10784442 10393904
P33339	P29056	10393904 7797524
P32529	P22138	10393904 16908835 11805826
P38902	P16370	10784442 10393904 20637414 11805826
P22139	P22138	10393904 17892321
P16522	P14724	9348530 8895471
P32523	Q03654	10092627 11842115 11805826 11805837
Q08920	Q02821	8858145 8682299 10949040 11805826
Q08683	P09798	9469814 10318877 21107322 21186364
P09798	P53068	10318877 9469814 21186364 21107322 11805826
Q12107	P09798	10318877 9469814 21107322 21186364
P09798	Q12157	10888670 9469814 10318877 21107322 21186364
P53068	P53886	21186364 10318877
P16522	P53886	8895471
P14724	P53886	8895471
P53886	P38042	8895471
Q08683	P53886	9469814
Q04601	P53886	9469814
Q12440	Q12107	9469814
P53068	Q12440	10318877 9469814 11805826
P53068	P16522	10318877 11805826
P16522	Q12107	9469814
Q12157	P16522	9469814
Q08683	P16522	9469814
P38042	P53068	21186364 9348530
P38042	Q12157	10888670 9469814
Q08683	P38042	9469814
Q04601	P38042	9469814
P87108	P32830	9236772 9430585 9889188 9495346
P18852	P39010	8649369
P39010	P06783	9243510
P39010	P18851	8524293
P32917	P39010	8649369
Q06697	P35189	9032243
P35189	P38351	9032243
P35189	P04050	9032243
P22082	P35189	8668146
P35189	P41896	7995524 22579255
P08524	P08524	10631008
P21264	P21264	10688190
P10862	P21264	10688190
P21264	P25365	10688190
P38275	P21264	10688190
P38972	Q06708	10688190
Q12343	P04161	10688190
P04161	P38633	10688190
P25337	P04161	10688190
Q12433	P25649	11283351 10688190
Q12107	P46680	10688190
P32502	Q08269	10688190
P40356	Q08269	10688190
Q08269	P53190	10688190
Q08269	P48232	10688190
P40344	P38316	11283351 10688190
P53104	Q06628	10995454 19805182 24793651 10688190
P32379	Q06628	10688190
Q06628	P53271	10688190
Q12380	P38316	11897782 10688190 11283351
P38316	P38862	10233150 10688190 11283351 11139573
P40344	P38862	23142976 22056771 11139573 11283351 10688190
P38182	P38862	22056771 11139573 23142976 11100732 10688190
Q00776	P36000	17892321 11283351 10688190 10564262 11805837 11805826
P38700	P36000	11283351 10564262 10688190 11805826
P48360	P25655	10688190
Q04549	P38696	10688190
P36068	Q12233	10688190
P39011	P53012	10688190
P40448	P39011	10688190
Q12110	P39011	10688190
P34730	Q06150	10688190
P34730	P38195	10688190
P40087	P26448	10688190 11283351
P38785	P26448	10688190 11489916
P48238	P26448	10688190
P12962	P07260	8336723 11283351 10688190 9707439 2676722 11805837
P00812	P00812	10688190 11283351
P18888	P07991	10688190
P07991	P53204	10688190
Q06178	P07991	10688190
P19073	P39011	8754839 8754840 11489916 10688190 11805837
P19073	Q12434	10688190 9242378
P18898	P29703	10688190 1400380
Q12018	P06243	10688190
P52286	Q12018	9346238 9499404 13678584 11283612 10688190 12676951 10213692 10213691 11805837
Q12018	Q12395	10688190
Q12018	Q05930	10688190
P31111	Q12018	10688190
P06243	P39517	10688190
P07250	P06243	10688190
P06243	P32857	10688190
P06243	P25620	10688190
P06243	P39992	10688190
P06243	P43625	10688190
P06243	P53740	10688190
Q12094	P06243	10688190
Q04839	P38147	10688190
P38147	P27472	10688190
P38150	P39110	10688190
P08679	P08679	10688190
P43638	P08679	10688190
P24868	P20486	10688190 11283351
P20486	P24869	11283351 10688190 11805837
P24869	P20081	10688190
Q04149	P24869	10688190
Q04031	P24869	10688190
P24869	P38769	10688190
P24870	P20486	10688190 11805826 11805837
P47074	P13365	10688190
P53955	P23287	10688190
Q03652	P25296	10688190
Q00947	P33313	10688190
P38930	P08521	10688190
P33308	Q12343	10688190
O93938	P35203	10688190
Q08831	P35203	10688190
P23285	P47135	10688190
P25651	P32582	10688190
P32459	P32459	10688190
P21705	P21705	10688190
P53267	P53168	11553702 10688190 11756468 11283351 9817759 25751138
P53550	Q12517	16341225 10688190 10508173 11805826
P39998	P53550	10900456 10688190 11805826
Q12517	P39517	10688190 11283351
Q06819	P19735	10688190
Q03373	Q03063	11283351 10688190
P40013	P53168	10688190 11283351
P53168	Q12248	11283351 11553702 10655498 10688190 11756468 9817759
Q12517	Q03466	10688190
Q04739	Q03466	10688190
Q03466	P40958	10688190
Q03466	P38236	10688190
Q02794	Q03466	10688190
O13547	Q03761	10688190
P38122	P38122	10688190
P53091	P17214	10688190
P35210	P17214	10688190
P17214	P23202	10688190
P17214	P39734	10688190
P17214	P53288	10688190
P53971	P32829	10688190
P20081	Q04299	10688190
P18562	Q06628	10688190
P32805	P38930	10688190
Q03778	Q04177	10688190
P51601	P51601	11283351 10655498 10688190
P10869	P20081	10688190 9315655 11805837
P40016	P38196	10688190
P39925	P40341	8681382
P16522	Q04601	9469814
Q12063	P26449	10688190
P47069	P17214	10688190
P07737	P41832	9184220
P12383	P32494	8663102
P46677	P53040	9488488 11805826
P01365	Q6B184	7569974
P07703	P22138	10393904 11805826 11805837
Q06549	Q06549	10688190 11283351 10655498
P60010	Q03558	7719850
P32917	P29366	7502048 8754808
P50108	P47124	10037752
P53886	Q12440	9469814 11805826
Q06628	P48232	10688190
P53724	P24869	10688190
P47160	Q99210	11283351 10688190
P00330	P09733	9398684
P33304	Q12280	9679143
P06243	P53038	10688190
P39743	P60010	10512884 11489916 7719850 10688190
P60010	P02400	7719850
P06780	P41832	8947028 11489916
P46985	P50108	10037752
Q02775	P33411	12212850 9153314 11290703 11805826
Q12280	P39010	9679143
P35189	Q12030	11238921 8662725
P00331	P43560	10688190
P38960	P32797	23177925 10688190 9042864 21743457 17293872 11283351
Q12452	Q12018	10688190
P40581	P53691	10688190
P36068	P53971	10688190
P32569	P03069	9488488
P53904	P09733	9885248
P14724	P53068	9348530
P33199	P41697	10688190 11283351
Q03697	P17214	10688190
P38086	P25453	9335591
P25441	P33339	10393904
Q04493	P52553	9463374 10688190
Q08273	P40560	10688190
P38853	Q03231	10688190
Q06159	Q99316	10688190
Q12753	P52918	10688190
P50102	P16861	10688190
P47042	P39685	10688190
P32337	P38910	10688190
Q06672	P39938	10688190
P53036	P46989	10688190
P32259	P53230	10688190
P47135	P36131	10688190
Q12343	P47822	10688190
P38302	Q12309	10688190 11842115 11102353
Q04226	Q12030	10688190
P38987	P22209	10688190
P33296	P23641	10688190
P40959	P38247	10688190
P40480	P38262	11711434 10688190 11283351 11805826 11805837
P23292	Q03220	10688190
P41913	P23292	10688190
P13902	Q04893	10688190
P41913	P53115	10688190
P06100	P32334	10688190
P28239	P14741	10688190
Q03441	P24280	10688190
P38302	Q04048	10688190 11842115 11283351
Q05027	Q04226	10688190
P15315	Q04233	10688190
Q07442	P32598	10688190
P43638	P32598	10688190 11805837
P34758	P32598	10790385 12356757 8754819 10688190 11805837
P32598	Q03898	11931638 10688190 11805837
P32598	P38812	10688190
P32598	Q12507	10688190
P32805	P38693	10688190
P33339	P32805	10688190
P14741	P14741	11283351 10688190
P47017	P07262	10688190 10900456
Q04839	P32505	10688190
P38229	P32598	10790385 10688190
P32521	P32598	10688190
P32598	P42073	10688190 24413056 11805826
Q04031	P32598	10688190 11805837
P47011	P47011	10688190
P17709	P05085	10688190
P38224	P17709	10688190
P43577	P41911	10688190
Q02784	P53955	10688190
P39676	P46944	10688190
P32835	P47123	10688190 11509570 9860978 11805837
P32836	P47123	10688190
Q00582	Q00582	10688190
P42944	P53973	10688190 11283351
P06774	P13434	10688190 11283351 11805826
P06774	Q02516	10688190 7828851 11283351 9372932 11805826 11805837
Q02516	P13434	11283351 7828851 10688190
P32828	Q12306	10688190
Q08956	P40106	11283351 10688190
P12954	P41913	10688190
P12954	P04824	10688190
Q12306	P12954	10688190
P12954	P38957	10688190
P32505	P12954	10688190
P32505	Q99383	10688190 11283351
P29295	P38872	10688190 11283351
P14680	Q08273	10688190
Q08273	P39533	10688190
Q99181	P38262	10688190
P53687	P32432	10688190
P25293	P04911	10688190 11805837 16299494
P47069	Q12692	10688190
P41833	P38236	10688190
P36000	P13902	10688190
P13902	P34243	10688190
Q04431	P32361	10688190
P38236	P25583	10688190
P34730	Q12494	10688190
Q04396	P36068	10688190
Q04087	P25651	11283351 10688190
P38203	P40089	10428970 10688190 10900456 11805826
P38203	Q06406	10428970 10688190
P53905	P38203	10688190 10428970 11805837 11805826
P48240	P38203	10688190
P38203	P0C0X0	10688190
Q06217	P38203	10900456 17892321 10688190
P38930	P40070	10688190
P40070	Q06406	10428970 10688190
P40070	P53905	10428970 10688190 11805826
O13550	P40070	10688190
P47093	Q12517	10688190
P32601	P47093	10688190
P47093	P40089	10428970 10900456 10688190
Q03503	Q02197	10688190 11283351 11805826
Q06667	P47154	10688190
Q06667	P53769	10688190
P39939	Q07821	10688190
P39938	Q07821	10688190
P00931	P32645	10688190
P53755	P38217	10688190
Q02794	P38853	10688190
P38853	P47158	10688190
P19262	Q12306	10688190
P35193	P13185	10688190
P14904	P14904	10655498 11283351 10688190
P35193	P14904	11283351 10688190 24705553 11805837
P34234	P06208	10688190
P33418	P35718	10688190
P38203	Q12517	10688190
P39517	P38203	10688190 11805837
P47017	P38203	10747033 10688190 10900456 10428970 11805837 11805826
P47017	P40070	10428970 10688190 10747033 11805826
P40070	P0C0X0	10688190
P0C0X0	P47093	10688190
P47093	O13550	10688190
P53237	P25502	11283351 10688190
Q02197	P23059	10504710 10688190
P47167	Q12262	11283351 10688190
P32570	Q02574	10688190
Q08278	Q12343	10688190 11805826
P16523	P35719	10688190
Q99278	P40469	10688190
P39014	P38277	10688190
P39014	Q12020	10688190
P38346	P39014	10688190
P39014	P39998	10688190
P39014	P47041	10688190
Q02659	P27705	10688190
P43563	Q08206	10688190
Q99316	P38714	10688190
P35719	P35719	10688190
P14741	P32505	10688190
P53081	P53081	10688190
P32497	P32911	10688190 11018020 12861028 11805837
P32497	P53955	10688190
P33420	P40460	10688190
P32832	P43609	10688190
P40958	P40064	10688190
Q02336	P39081	10688190
Q08685	P39081	21947206 10688190 11283351 11689695 11805826
P39081	P25299	9199303 9032237 10688190 11689695 11805826
P39081	Q06411	10688190
Q12527	P39081	10688190
P39081	P17157	10688190
P32473	Q06137	10688190
P27796	P39108	8670791 23812376 10087260 12167700 10688190
P35190	P17157	10688190 9032248
P17157	P40038	11069666 11283351 9032248 10688190 11805837
P17157	P40186	9032248 11069666 11283351 10688190 11805837
Q12477	P17157	10688190 9032248
P35497	P17157	10688190
Q07786	P17157	10688190
P19541	Q06651	10688190
P24583	P54786	11489916 10688190
P32334	P40460	10688190
P32829	Q12175	10688190
P40356	Q12175	10688190
P40460	Q12175	10688190
Q12175	P45819	10688190
P40357	P52918	10688190
P08153	P52918	10688190
P52918	Q08831	10688190
Q12277	P48240	15951817 11283351 10655498 10688190
P39731	P14904	10688190
P39731	P53271	10688190
P32500	Q05166	10688190
P40060	Q03435	10688190 11805826
Q03790	P34077	11283351 10688190
P53271	P34077	10688190
Q12134	P32497	10688190
P33420	P38696	11489916 10688190
P33420	P46984	10688190
P53044	P33755	11283351 23624404 11733065 10688190 11805826
P32356	Q06151	11283351 10688190
P38620	P33895	10688190
Q03790	P40064	10688190
P39998	P40064	10688190
P38910	P32499	10688190
P14907	P48837	11283351 7688296 11387327 8565072 10688190 11689687
P48837	Q02199	11283351 10688190 8565072
Q05027	P48837	10688190
Q06568	P39946	10688190 11283351
P25298	P39081	9032237 11689695 9199303 10688190 11805826
Q06410	P39081	10688190
P25693	P08153	10688190
P47029	P40038	10688190
P40038	Q06324	10688190
P39108	P38855	12167700 9864360 11283351 11590152 10688190
P50091	P39108	11283351 23812376 9864360 10688190
Q08966	P17157	9032248 11283351 10688190
P48837	P32337	11387327 10688190 9864357
Q07786	P32337	10688190
P39970	P32337	10688190
P32337	P40577	10688190
Q12163	P35182	11283351 10688190 10655498
P15380	P47029	10688190
P15380	O13543	10688190
P50623	P25454	10688190
Q05024	P25454	10688190
Q12251	P25454	10688190
P46983	P39083	10688190
Q07418	P19263	10688190
P39011	P06780	10688190 8754840 11489916 8754839
P39011	Q00246	11489916 10688190
P43619	P32385	10688190
P15315	P22139	10688190
P43594	P28000	10688190 11805837
P32496	Q05610	10688190 11283351
P39939	Q06672	10688190
P38254	P0C0X0	10688190
P20486	P05754	10688190
P43577	P05754	10688190
P38313	P33298	10688190 11595789
P33298	P50086	10688190 11283351 11805837 24013205
P38204	Q07528	10688190
P32786	P40992	8887672 7958901 10688190 8702872
P32838	P53043	10688190
P53043	P07248	10688190
P43577	P21242	10688190
P36068	P40302	10688190 11283351
P32263	P32263	10688190
P38956	P21372	10688190
P50623	P19735	10688190
P38620	Q12265	11283351 10688190
P32337	P36000	10688190
P19262	P32337	10688190
Q12206	P32337	10688190
P32337	P19541	10688190
Q12447	P39966	17892321 10688190
P14908	P15380	10688190
P15380	P25381	10688190
P09032	P06838	10688190
P06838	P25651	10688190
P48581	Q02574	11356855 9891048 10688190 11805837
P32628	P14736	17882165 11259433 9490418 10688190 11805826
P61864	P14736	10688190
P25454	P39955	10688190
Q99401	P25454	10688190
P25454	P38953	11283351 7624345 10688190 7651402 22020281
P29703	P22007	10688190 11805826
P32485	P38622	10688190 11805837
P38729	P39083	10688190
P47043	P33400	10688190
P21190	P38615	10688190 8628320 11283351
P28000	Q00582	10688190
Q06149	P28000	10688190
P07703	Q06001	10688190
P32496	P47165	10688190
Q03954	Q12250	10688190
Q03981	Q12250	11595789 10688190
P03069	Q12377	10688190
P05318	P05317	10688190 11283351
Q12517	P0C0X0	10655498 10688190
P33298	P33298	11742986 10688190 11595789
P33297	P33298	11283351 11742986 11595789 10688190 24013205 11805837
P38204	P53437	10688190 9632758
P25378	Q12292	10688190
P53047	P38838	10688190
P39743	P25343	11489916 10688190 10992286 11283351 11805837
P38266	P25343	10688190
P46946	P46946	10688190
P25651	P46946	10688190
P40958	P53036	10688190
P53036	P47074	10688190
P53036	P12709	10688190
P40958	P32259	10688190
P52286	P24814	9491072 9312022 14747994 10688190 11283612 9346238 10213692 11805837
Q03919	P52286	10688190
P52286	Q08446	15340069 10445024 10688190 11283351 11805837
P52286	Q12347	10688190 14747994 11283612 11805837
P52286	Q05947	14747994 10688190
P52286	Q05930	10688190 14747994
Q07589	Q02775	10688190
Q12330	P54999	10688190 11283351
P32566	P22035	10688190
P43568	P41808	10688190
P54999	Q06217	11283351 10688190
P06782	P40151	10688190
P38149	P32074	10688190
P11353	Q01589	10688190
P33307	P32259	10688190
P41913	P32259	10688190
P47074	P32259	10688190
Q02772	P32259	10688190
P32259	P33203	10688190
P00127	P32259	10688190
P53270	P32259	10688190
P12904	P34164	10688190 11283351 9121458 17851534 11805837
P52286	P35817	10688190
