id_pmc	sentence location	highlighted phrase	interacting verbs	number of interacting verbs	experimental methods found	number of experimental methods	protein entities found	number of protein entities
7425583	body	in dxr injury model , loss of adam10 blocked the ability of pcs to acquire the features of stem cells [ ] .	block	1		0	dxr|adam10	2
