id_pmc	sentence location	highlighted phrase	interacting verbs	number of interacting verbs	experimental methods found	number of experimental methods	protein entities found	number of protein entities
6017645	body	as envisaged from other work on the sbd lacking αc , αd and αe ( αcde ) in dnak , hsc70 and human hsp70 ( hspa1a ) [ 29,30,32,33 ] , the c - terminal part of αb was unstructured and bound intramolecularly to the substrate binding cleft of the βsbd subdomain ( figure 2a ) .	bind	1		0	dnak|hspa1a|sbd|hsc70|human|hsp70|c|-|terminal|part|αb	11
