id_pmc	sentence location	highlighted phrase	interacting verbs	number of interacting verbs	experimental methods found	number of experimental methods	protein entities found	number of protein entities
8233491	body	consistent with the observed association in vivo , subsequent experiments revealed that the highland epas1 variant is a loss - of - function mutation that reduces transcriptional activity because it impairs binding of hif - 2α to the transcriptional coactivator creb - binding protein ( song et al .	impair|bind|bind	3		0	epas1|creb|hif	3
