id_pmc	sentence location	highlighted phrase	interacting verbs	number of interacting verbs	experimental methods found	number of experimental methods	protein entities found	number of protein entities
8395199	body	these findings suggest that a. defectiva adheres to blood vessels with cell - surface dnak and stimulates huvecs to produce ccl2 and il - 8 by cell - bound and soluble dnak , resulting in the recruitment of monocytes and neutrophils .	recruit	1		0	dnak|ccl2|il|-|8	5
