id_pmc	sentence location	highlighted phrase	interacting verbs	number of interacting verbs	experimental methods found	number of experimental methods	protein entities found	number of protein entities
8484045	body	amt , encoding an ammonium transporter ; amtb , encoding a permease ; glts , encoding a sodium - coupled carrier ; gluabcd , encoding a binding protein - dependent abc transporter ; amtr , encoding a tetr - type repressor ; glna , encoding glutamine synthetase ; glnd , encoding uridylyltransferase ; glne , encoding adenylyltransferase ; glnk , encoding a nitrogen signal transduction protein ; gltbd , encoding glutamate synthase.fig .	bind	1		0	amt|amtb|amtr|glnd|binding|protein|tetr|glutamine|synthetase|uridylyltransferase|adenylyltransferase|nitrogen|signal|transduction|glutamate|synthase.fig	16
