id_pmc	sentence location	highlighted phrase	interacting verbs	number of interacting verbs	experimental methods found	number of experimental methods	protein entities found	number of protein entities
3711438	body	in case of ( a ) bc excinuclease , 10 mm caffeine did not inhibit the atpase activity of uvra , which needs to scan the dna to identify the lesion , and promoted its binding to dna while reducing the specificity.in addition to the site occupied by the filament - containing dna molecule , there are two other dna - binding sites on rad51 ( 73 ) —the secondary dna - binding site , common to both rad51 and reca , and the n - terminal domain , not present in reca .	bind|bind|bind	3		0	uvra|rad51|atpase|dna|molecule|reca|n|-|terminal|domain	10
