|SDRD	|ICAM2	0		0	
|SSPC	|KAT6A	0		0	
|SSPC	|S100A2	0		0	
|SSPC	|PPP3R1	0		1	3022924
|SSPC	|NDEL1	0		1	3022924
|SSPC	|DNAAF10	0		0	
|SSPC	|PPP6C	0		0	
|SSPC	|CSF3	0		1	7366157
|SSPC	|GPN3	0		0	
|SSPC	|HDAC1	0		1	2751824
|SSPC	|DOCK7	0		0	
|SSPC	|CHORDC1	0		0	
|SSPC	|SRC	0		13	5116738,98920,4127982,6879154,8614677,3581644,4915627,7101271,4626583,2196126,4507143,1924023,8454972
|SSPC	|FBXO8	0		0	
|SSPC	|AMFR	0		0	
|SSPC	|MAP4K5	0		0	
|SSPC	|PSMD1	0		0	
|SSPC	|TTN	0		0	
|SSPC	|ROR2	0		0	
|SSPC	|SHC4	0		0	
|SSPC	|MTOR	0		7	4507143,8614677,5074537,5777809,3022924,6689963,5413073
|SSPC	|PARD6B	0		0	
|SSPC	|ARAP2	0		0	
|SSPC	|PPP2R2A	0		0	
|SSPC	|UBFD1	0		0	
|SSPC	|BARD1	0		1	3022924
|SSPC	|UBE2D3	0		0	
|SSPC	|SH3BP2	0		0	
|SSPC	|BMPR2	0		1	7366157
|SDRD	|CD72	0		0	
|SSPC	|LCK	0		1	8052502
|SSPC	|FYN	0		2	4626583,4326111
|SSPC	|LGALS8	0		0	
|SSPC	|PTPA	0		1	7173513
|SSPC	|JAK2	0		3	7366157,3022924,4326111
|SDRD	|ICAM4	0		0	
|SSPC	|CBL	0		1	3418822
|SSPC	|EGFR	0		10	4326111,5777809,8614677,4623581,8343360,3022924,2647982,7101271,4275706,3515538
|SSPC	|SRCAP	0		0	
|SSPC	|NRK	0		0	
|SSPC	|HDAC2	0		0	
|SSPC	|CDC42	0		20	4507143,108157,5040971,98920,2647982,5074537,7366157,4623581,6689963,4626583,7792532,2196126,538951,7555288,4958246,3741292,4855615,5413073,3449244,143292
|SSPC	|MAP4K3	0		0	
|SSPC	|LRRK2	0		0	
|SSPC	|SIK3	0		0	
|SSPC	|PSME4	0		0	
|SSPC	|DCAF15	0		0	
|SSPC	|BTRC	0		0	
|SSPC	|UBE2I	0		1	4507143
|SSPC	|SRCIN1	0		0	
|SSPC	|PSMD6	0		0	
|SSPC	|FDXACB1	20	19943908,10972831,33741528,30259745,31971802,11044450,29183857,12890028,10954716,15255187,34933052,35288220,33897974,35336009,30020788,34571316,34267600,32672449,32633973,32121578	0	
|SSPC	|SPRED3	0		0	
|SSPC	|SUMO1	0		0	
|SSPC	|CDK5R1	0		0	
