0.0	0.0	0.0	0.052	0.189	0.0	0.0	0.198
0.0	0.0	0.0	0.0	0.173	0.0	0.069	0.197
0.0	0.0	0.0	0.197	0.0	0.0	0.0	0.197
0.0	0.0	0.0	0.096	0.134	0.0	0.05	0.191
0.0	0.0	0.0	0.06	0.0	0.0	0.159	0.175
0.0	0.0	0.0	0.118	0.06	0.0	0.092	0.181
0.0	0.0	0.0	0.044	0.192	0.0	0.048	0.2
0.0	0.0	0.0	0.047	0.1	0.0	0.094	0.155
0.048	0.0	0.0	0.0	0.0	0.0	0.162	0.168
0.0	0.0	0.0	0.049	0.163	0.0	0.046	0.174
0.0	0.0	0.0	0.197	0.0	0.0	0.0	0.197
0.0	0.0	0.0	0.0	0.0	0.0	0.161	0.161
0.0	0.0	0.0	0.0	0.19	0.0	0.0	0.19
0.0	0.0	0.0	0.0	0.145	0.0	0.069	0.169
0.158	0.0	0.0	0.0	0.0	0.0	0.05	0.165
0.0	0.0	0.0	0.0	0.0	0.0	0.155	0.155
0.0	0.0	0.0	0.0	0.163	0.0	0.042	0.163
0.0	0.0	0.0	0.043	0.135	0.0	0.094	0.184
0.0	0.0	0.0	0.166	0.0	0.0	0.0	0.166
0.0	0.0	0.0	0.0	0.0	0.0	0.161	0.161
0.0	0.0	0.0	0.044	0.0	0.0	0.179	0.181
0.0	0.0	0.0	0.0	0.048	0.0	0.189	0.194
0.0	0.0	0.0	0.0	0.0	0.0	0.152	0.152
0.0	0.0	0.0	0.057	0.149	0.0	0.043	0.164
0.055	0.0	0.0	0.053	0.0	0.0	0.139	0.162
0.118	0.0	0.0	0.109	0.0	0.0	0.046	0.184
0.0	0.0	0.0	0.0	0.0	0.0	0.163	0.163
0.0	0.0	0.0	0.169	0.0	0.0	0.0	0.169
0.0	0.0	0.0	0.159	0.0	0.0	0.0	0.159
0.0	0.0	0.0	0.046	0.127	0.0	0.095	0.18
0.0	0.0	0.0	0.0	0.0	0.0	0.189	0.189
0.0	0.0	0.0	0.0	0.156	0.0	0.0	0.156
0.084	0.0	0.0	0.0	0.0	0.0	0.112	0.151
