Q16531	Q7M022	7815490
P07948	P43405	7831290
P19174	P43405	7831290
Q00839	P19174	7831290
P08514	P05106	25849143 7531639 22178926 19805198
P15829	P53618	7982906
P35221	P35222	17098867 7954478 24509793
P12830	P35222	25344754 22056988 7954478 16983094
P10809	P15104	7961947
P35869	P07900	8089152
P07900	P04150	8089152
P00488	P04792	7915282
P14784	P01589	8006584
P14784	P60568	22446627 8006584
P60568	P31785	8006584
P07900	P07900	21460846 7588731
P08238	P08238	21183720 7588731
Q04864	P34932	9250404
P34932	Q04206	9250404
P25963	P34932	9250404
Q00403	P07269	9354395
P07269	P29084	9354395
P07270	P20226	9354395
Q00403	P07270	9354395
P07270	P29084	9354395
P15407	P22415	9160889
P19388	Q05499	9054408
Q05499	Q00403	9054408
P19388	Q00403	9054408
P15923	P09874	9050988
P19338	P15923	9050988
P03956	P01033	9063449
P04492	Q13323	8816500
P10415	Q13323	8816500
P03243	P04637	7926727 25772236
P04489	P04637	8633237
P63279	Q06609	8921390
P04637	P63279	8921390
P17181	P48551	8969169
Q61730	P51617	9426216
P43351	P63279	8921390
P11802	P07900	8703009
P07900	P09769	8043579
P06239	P07900	8043579
P07900	Q15185	8114727
P10809	P07900	8776728
P04049		8408024
P11500	P04049	8408024
P07900	P12931	1310678 16844778
Q16667	Q00526	8242750
P24941	Q16667	8242750
P06213	Q06124	8895367
	P19793	7644522
P15924	P05783	9261168
P01563	P17181	9334213 7592797
P62881	P63211	8636150
P16520	P30671	8636150
P40189	P40189	7744001 19020503
P25325	P10809	7961947
Q07812	P04492	8600029
P06400	Q07161	8384581
Q9D646	P15924	7525601
P19784	P67870	7768894
P02538	P15924	7525601
P01100	P20226	7685215
P17535	P42227	7568080
P09619	P42229	9484840
P50153	P62873	8636150
Q03468	P28715	8652557
P19838	P34932	9250404
Q13625	P04637	8016121 8668206 8875926 18275817
Q06124	P08069	8895367
P07948	Q03405	9417082
P31785	P14784	10903799 8006584
Q03405	P09769	9417082
P31785	P52333	7973658
P06493	P24864	1833068
P06702	P05109	10606357
P61244	P50539	7954804
P19793	P10276	21478865 7760852 16769902
P19793	Q07869	7760852
P19793	Q60641	7760852
P19793	Q60644	7760852
P23572	P61024	7809159
P23573	P61024	7809159
P06493	P61024	7809159
P24941	P61024	8601310 7809159
Q00526	P61024	7809159
P00546	P61024	7809159
P38936	P20248	8242751
P24385	P38936	8242751
P24864	P38936	8242751
P13861	P13861	7929081
P13861		8125992
P13861	P11137	2147685
P13861	P24588	1860836 22343722
P41236	P36873	8119416
Q15435	P08129	9037183
Q28147	P36873	7499293
P49841	P05412	1846781
P05412	P28482	1922387
P45984	P05412	1922387
P05412	P53779	22327296 1922387
P05412	P18847	1827203
P05412	P18848	1827203
P18848	P01100	1827203
P30304	P04049	7744247
P30305	P04049	7744247
P01112	P30304	7744247
P01112	P30305	7744247
P04049	Q02750	1326789 23934108 17724343
P30304	P14635	1836978
P14635	P06493	17283331 10973963 10362260 24358021 1833185
P17707	P17707	1917972
P02568	P07737	9698363
Q00403		7642611 7824954
P29353	P00533	26551075 9742218
P35568	P62993	8491186 7486683
P35568	P27986	7486683
P27986	P09619	7486683
P20936	P09619	7486683
P19174	P09619	23063561 7486683
Q01081	P26368	8647433
P05067	P01023	9501253
P05067	P22303	9325095
P02649	P05067	10428074
P62993	P23458	8536716
P21926	P16070	9117348
P21926	P18827	9117348
P02748	P07357	10346902
P27635	P49768	10508860
P21333	P49768	10393925
Q9UQB3	P49768	10208590
Q04637	Q86504	9755181
P29323	P29323	9933164
Q14901	P61244	7565735
P38936	P12004	7911228 15576034
P13861	Q12802	7929081
P18848	P15407	1827203
P07737	P41832	9184220
P09619	P62993	7486683
P23458	P14784	7973658
P45983	P05412	8137421 18003900
P45983	P01112	8137421
P20248	P06493	1833185
P50539	Q14901	7565735
Q07955	P26368	9582097
P29751	P06396	10583954
P41182	Q9Y618	9824158
Q15916	P41182	9824158
Q15916	Q9Y618	9824158
Q9Y618	Q05516	9824158
P24768	Q9Y618	9824158
P21605	P19525	9824158
P19525	P19525	9792841 16373505
P01375	P01375	rtd:2922050 2922050 19838188
P19438	P01375	2170974 2158863 14743216 22801493 23955153 20080539
P20333	P01375	1328224 2172983 14743216
P20333	P01374	1328224
P01374	P19438	8387891 2170974
P01374	P01374	8387891
P36941	P01375	8171323
P01374	P36941	8171323
P01375	P01374	8171323
P28908	P32971	10768840
Q30201	P02786	14691533 9546397 20133674
P02787	P02786	21788477 20404192 14691533 16271884 9546397
P05112	P24394	7721786 9874253 10219247
P01374	Q06643	8621492
P43489	P23510	16905106 8076595
P29965	P25942	1280226
P48023		10318773 21300286
	O43557	9462508 25087510 21300286
		10074428
P16871	P13232	1558969 8409434 19141282
P13232	P31785	8128231 9371812
P40933	P31785	10903799 8178155 9371812
P40933	P14784	10903799
P24394	P35225	7721786
P78552	P35225	20223216 8910586
Q07011	P41273	8088337
P40933		10903799
Q01113	P15248	9261146
P22301	Q13651	8120391 15837194 20462497
Q14627	P35225	8663118 20223216
Q01344	P05113	22153509 1495999
P10415	Q99933	7834747
P08700	P26951	8649415
P25025	P10145	9195914 8550564 7559482 22904195 9725262 10206993 10216072 9553055
P40189	P20809	8360477
Q16570	P10145	9195930 7592830 10206993 8558064
P20809	Q14626	8940087
P05231	P05231	8702737
P05231	P08887	8702737
P25024	P10145	10368283 8550564 9553055 10206993 9725262 9195914
P48551	P01563	10984492
Q14116		9325300
P21802	P05230	10618369 10339576 11069186 8663044
P29459	P29460	10779781 7527811
P21781	P21802	10339576 8663044 11121055 10950949
P22607	P05230	22244757 9045692
P09038	P22607	9045692
P22607	P08620	9045692
P22607	P12034	9045692
P22607	P21781	9045692
P11362	P09038	17086194 7730326 1722683 10574979 10950949
P21802	P11487	8663044
Q8NI16	P05230	9045692
P22455	P09038	7680645
P05230	P11362	1722683 10830168 7730326 22244757
P05230	P22455	7680645
P08138	P01138	1372492 1714587 2172988 3037029
P09619	P01127	11297552 20534510
P01138	P04629	10713102 10490030 9857023 9083066 1849459
P08138	P04629	7836442 7616616
P23560	Q16620	9312147
P20783	Q16288	10713102
P40238	P40225	9252374
P01588	P19235	10318834 8662939 9774108 9030560
P04085	P16234	11297552
P01127	P16234	11297552
P01127	P01127	23139410 1396586
P49767	P35916	8700872
P15692	P17948	8621427 8631822
P15692	O14786	11333271 9712843 10498602
O14786	Q14563	10498602
O60462	P15692	10748121
P49763	P49763	8621715
P15692	P15692	8621715
P49763	P15692	8621715
P26992	P26441	7539796
P42702	P15018	8999038 8662595 9852103
P49763	P17948	8700872
P49767	P35916	8700872
P35916		9435229
P13725	P05231	10681548
O15467	P32302	11470772
O00626	P51679	9430724
P36896	P08476	7890768 9605406
P40189	P13725	8999038
P04141	Q99062	11468284
P21741	Q03348	10212223
P36894	P12643	16672363 10881198 25938661 11263668 10880444
P12643	Q13873	10880444 25938661
Q13873	P36898	10712517
P36894	P36898	10712517
P22004	P36898	10504300
P37172	P22004	10504300
P36895	P22004	10504300
P22004	P27040	10504300
P18075	Q13873	7644468
P12644	Q13873	7644468 7673243
Q05438	P12644	7673243
P36898	P43026	8702914
P27038	P08476	7890768 10652306
P32246	O15467	11470772 10910894
P41597	O15467	11470772
P22362	P51685	9211859 10910894 9469461 11470772
P32248	Q99731	9153236 9507024
Q99616	P51677	10733106
P80098	P51677	10733106
P51686	O15444	10229797 10498628
P49682	O14625	9625760 11259614
P09341	P25025	8550564 9195914 10216072
P13725	P42702	8999038
P05111	P27038	7890768
P51685	O15467	10910894
P12644	P36895	7673243
Q13873	Q13873	10712517
P36894	Q13873	10712517
P32246	P22362	10910894 11470772
P41597	P13500	11470772
P32246	P10147	9115216 7622448 9336350 10488147 9687537 9207005 9169459 10910894 8530354 10498628 7545673
P32246	P13236	7545673 10910894
P13501	P32246	8530354 9115216 7622448 9336350 10910894 7545673
Q92583	P51685	10910894
P51677	P10147	7622448
P13236	P51677	7622448
P51677	P13501	10733106 7622448
P32246	P80098	8530354 7545673 9336350
P51679	Q92583	10488147 9169459 9169480 9430724 10498628
P32248	O00585	9507024 10488147
P51677	P51671	10733106 25450766 9207005 9169459
P32246	Q16627	9687537
P51684	P78556	10498628 10488147 9169459
P13500	P41597	8530354 9312096 10488147 9169459 9115216 10770925 9336350
P51681	P10147	10477718 9468473 9334377 9169459
P41597	P80098	8530354 9336350 9312096 9195948
P51681	P13236	10498628 9468473 9334377 10477718
P51681	P80075	9468473 10477718
P80075	P32246	9115216
P80075	P41597	9195948 9115216
P13500	P32246	9115216
P46092	Q9Y4X3	10781587 10725697
P13501	P51681	9334377 9207005 10488147 10477718
P80098	P51681	10477718
P51681	Q99616	10477718
P51681	P13500	10477718
P51681	P51671	10477718
P51677	O00175	10733106
P51677	Q9Y258	10488147
P49238	P78423	10488147
O35903	P51686	10498628
P49682	Q07325	11259614 9625760 9660793
P10147	P32302	11470772 9312096
P49682	P02778	9625760 9660793
P32302	P13501	9312096
O43294	P10275	10075738
Q03167	P61812	9312157 8041735 10519421
P06401	Q13105	11117529
P07155	P04150	9671457
P63279	P15207	10383460
P08069	Q14620	11287679
P37173	P10600	7878020
P20783	P23560	7703225
P01912	P01903	7477400
Q30201	P61769	9546397
P51671	P49682	9660793
Q99616	P49682	9660793
P49682	P80098	9660793
P25024	P09341	9195914
Q99616	P41597	9195948
P09341	Q16570	7592830
P25025	P19875	8702798
P25025	P19876	8702798
P25025	P42830	8702798
P25024	P42830	8702798
P32302	P13236	9312096
O43927	P32302	9463416
O00585		10706668
Q99731		10706668
	O15444	10706668
O70460		10706668
O35903		10706668
	P51670	10706668
P62826	P10275	10400640
P10275		10085091
O88850	P10275	9725910
P10275	P82094	10428808
P08476	P27037	9605406
P36897	P01137	10187774 7706250
P61812	P36897	10187774
P36897	P10600	10187774
P37173	P37023	10187774 23868260
P37023	P27037	10187774 8612709
P37023	P10600	10187774
P37173	P37173	10026191
Q03167	P01137	11323414 10519421 9312157
P12643	P27037	10880444 25938661
P36894	P36894	10712517
P12644	P12644	7673243
	P12643	7791754
	P18075	7791754
P21246	Q9UM73	1848244
Q13772	P10275	10517667 8643607 10347167
P23204	Q13772	10347167
P10275	Q03135	11278309
P10275	P05412	8798722 9211894
P03372	Q13105	11117529
P06401	Q9Y6X2	11117529
P03372	Q9Y6X2	11117529
Q92731	Q9Y6X2	11117529
O75925	P03372	11117529
Q92731	O75925	11117529
P38398	Q99728	17873885 10026184 9788437 19369211 12431996 22110403
Q99933	P10275	9565586
P24385	P10275	16461912 10344732
P10275		10953010
P03372	Q09472	8799122
P03372	P45481	8799122
P21333	P14416	11320256
Q12888	P04150	11320256 11562347
Q61026	P03372	11117532
P17301	Q14192	10906324
Q14192	Q13683	10906324
Q14192	P26006	10906324
Q13185	P23497	9636146
P45973	P23497	9636146
Q14739	Q13185	8663349
P45973	Q14739	8663349
P03372	P30681	9671457
P06401	P07155	9671457
P06401	P30681	9671457
P10275		10669760
	P03372	10669760
P10828		10669760
P10275		10625666
P10275	P35269	9238003
P50613	P10275	10734072
Q15596	P45481	9430642
P10276	Q15596	9430642 20543827
Q15596	P10275	10454556 10935543
Q92993	P10275	10364196
P10275	P49116	10611280
P10275	P63279	10383460
P25491	P10275	7890635
P10275	P38398	11085509
P38398	Q61026	11085509
P46406	P10275	8872471
P01730	Q14005	7910967
Q99665	P29459	8943050
	Q14116	9325300
P29460	P29460	7527811
Q99665	P43432	9498755
	Q16552	9367539
Q08334	P22301	9312047 20462497
P17181	P32881	7592797
P01574	P17181	10049744 7592797
P48551	P01569	10395669
P48551	P01562	10395669
P32881	P48551	10395669
P48551	P01574	10395669
P08581	Q04756	9537587
P26927	Q04912	9374547
P21803	O15520	11121055
P11362	P12034	8386828
O95750	P22455	10525310 19706524
P01138	P35739	10722747
P23560	P35739	10722747
P30491	P61769	8624812
P10912	P01241	9571026
O19691	P61769	8976183
Q07960	P60953-1	rtd:9262406
P21860		10970856
P63098	Q08209	23468591 22343722 24954618
P14653	P41778	10052460
P42771	Q00534	9751050
Q00534	P55273	9751050
P00734	P00974	9214615
P42702	P26441	10207005
P41159	P48357	9786864 22405007
P09920	Q99062	1701053
P19793	P19793	10669605
Q05086	P68036	10558980 16142244
P20226	Q00403	10619841
P10275	P51946	10734072
P43405	Q9TUF9	9698567
P49682	P13501	9660793
P25025	P02775	8550564 8702798
O75925	P06401	17053081 11117529
P35462	P21333	11320256
P48551	P01563	10395669
P33681	P10747	7964482 2164219 1847722
P62937	Q79791	8980234
P02775	P25024	8702798
P37173	P01137	9261125 7878020 7706250 10026191
P21333	P41180	11390379
P04150	P30681	9671457
	O43927	10706668
P37173	P36897	7878020 10026191 23868260
Q92731	Q13105	11117529
P03372	P07155	9671457
Q05086	P06401	9891052
P42701	P29459	8943050
P49765	P49765	8702615
P36897	P20071	10025408
Q15596	P03372	9430642
O15123	Q02763	15893672 16732286
P46092	Q9Z1X0	10725697
Q9NPB9	Q99616	10734104
P80098	Q9NPB9	10734104
P80075	Q9NPB9	10734104
Q9NPB9	P13500	10734104
P01137	P37023	10187774
Q03167	Q03167	8041735
P04150	P48552	9920921
P03372		11117529
Q92731		11117529
	P06401	11117529
Q05086	P03372	9891052
P10275	Q05086	9891052
P04150	Q05086	9891052
P10276	Q05086	9891052
P10275	P21333	11043577
P61769	P13747	9660937
P23634	P02593	10493800
P10599	P27695	8736558
P08709	P13726	8598903
P06396	P02568	10583954
P21953	P12694	10745006
P61769	P18464	10975842
P37108	P49458	11089964
P38117	P13804	8962055
P55899	P61769	10933786
P35269	Q00403	11183778
P12319	P01854	10917520
P22681	P68036	10966114
P01233	P01215	7922031
P28068	P28067	9768757
P61769	P03989	1525820
Q16663	P32246	9346309
P49771	P49771	10881197
O14836	Q9Y275	10956646
	O14836	10956646
P50591	Q9UBN6	9382840
Q92956		10706119
Q13114	P36941	9122217
P51677	Q07325	11110785
O14625	P51677	11110785
P02778	P51677	11110785
	O14763	9325248
	Q9UNG2	10037686
P17813	P37023	10767348 23868260
Q03167	P37173	11323414
	P36941	9739048
Q12931	P19438	7876093
P04229	P01903	8145819
Q14974	P52292	10353244
O14798		9325248
P36898	P18075	9261125
P51677	Q16663	9346309
Q12933	P25942	10428814
P38398	P38398	10026184
Q99728	Q99728	10026184
P16070	P39171	11983079
P16070	P16070	11994155
P62877	Q13616	20399188 21765416 11961546
Q93068	P63279	8921390
O08816	O43516	12437929 10878810
P16333	O43516	10878810
O08816	P60953-1	10878810
O08816	P16333	10878810
O43312	P02568	12570871
P23468	O43312	12570871
P46061	P63279	11853669
P19878	P97369	9490029
Q93068	P46061	9019411
P41212	P63279	10377438
Q93068	P41212	11078523
P02570	P11171	12044158
Q9Y2J2	P02570	12044158
P02570	O43491	12044158
P02568	P02774	12119014
Q9Y4G6	P02568	10581178
P02568	O00291	10581178
O75146	P02568	10581178
P07737	P60010	9698363 17470807
Q13547	Q08999	9724731
P38398	P18846	10945975
O15151	P04637	11223036 19255450 17080083 24667498
P62988	P04637	18695251 22056774 17592138 19556538 18413597 18359851 19196987 17470788 12640129 20173098 21857681 19805293 18172499 24667498
O96017	P14737	9734355
P30304	O14757	9278511
O14757	P30305	9278511
P35244	P15927	8663296 8157639 8972858 7760808 10336450 12509449 10064605
P30307	O14757	9278511
P28749	Q13547	9724731
P06400	Q13547	9468139 9724731 9468140 22615382 22366686
Q16254	Q13547	9724731
Q16254	P28749	9724731
P78527	P15927	10064605
P12956	P78527	10064605
P27694	P78527	10064605
P43351	P27694	8702565 9826763
P15927	P43351	11081631 8702565
P43351	P35244	8702565
P15927	P23025	7876167 7565690 11081631 9535929 8972858 20304803
P27694	P23025	7876167 7665601 7565690 9535929 8972858 20304803
P27694	Q06609	9826763
Q14565	P27694	9826763
P43351	Q06609	9826763
P15927	Q13315	9725899
P15927	P13051	9045683
P04637	P09429	9472015 23063560
O15151	O15151	10218570
O15151	O15350	11223036
P21851	O60566	12419313
O60566	O43684	22000412 12419313 25383541
O43683	P21851	12419313
O43683	Q10567	12419313
O60566	O00203	12419313
O00203	O43683	12419313
Q9Y6B7	O60566	12419313
Q9Y6B7	O43683	12419313
P04637	P15559	12529318
P04637	Q15648	9444950 11118038
P04637	P38398	9482880
P38398	P17275	12080089
P05412	P38398	12080089
Q06609	P51587	17515903 19628690 25282148 20729859 9811893 20729832 18264088
P04637	P51587	20421506 9811893
P24941	P12004	10930425
P12004	P20248	10930425
P12004	Q8IWY9	11682605 8861913 10930425 9305916
P24941	P18858	10930425
O75714	P35249	12400013
P12004	Q96C41	12400013
P12004	O75714	12400013
P12004	P12004	8861913
P12004	P39748	9305916 26751069 8668533 15576034
P12004	P28715	9305916
P12004	P24522	10973963 7784094
P12004	O95257	11022036
O95257	Q8IWY9	11022036
Q9UK52	Q9NS83	11682605
Q9UK52	Q9UK53	11682605
Q9NS83	Q9UK53	11682605
P12004	Q9UK52	11682605
P06493	P24522	10362260 10973963
Q8IWY9	P24522	10973963
O95257	P06493	10973963
O75293	P06493	10973963
P04637	P09874	9312059
P04637	Q12888	25579814 8016121 25837623 17805299 12110597 25651062 11877378 19433796
P04637	P06493	9467949
Q00535	Q15078	20133653 21220307 11583627
Q00535	Q00535	11583627
P02340	Q12888	8016121
P38398	O14867	11877378
P19138	P13862	11574463
P43351	P43351	12370410 12191481
Q01094	Q8N726	11314038
P06400	Q01094	8255752 12598654 23472054 8816798 7739537 8657117
Q14188	Q16254	10090723
Q14188	Q01094	7739537 8755520
Q15329	Q14186	9464260
Q01094	Q14186	8816798 7739537 8657117 9464260
Q14186	O00716	8657117
Q14186	Q16254	8657117
O00716	P06400	8657117
P06400	Q16254	8657117
Q16667	P24941	15530371 11463386
P04637	P49459	12640129
P04637	Q8N726	12640129 9724636
P31350	P04637	12615712
P23921	Q9NTD8	12615712
P15927	P22674	10393198 11081631
P35244	P27694	7760808 8972858 8663296 10336450 12509449
P07992	P23025	7876167 16491090 8972858 8197174
O00255	P27694	12509449
P35244	O00255	12509449
O00255	P19838	11526476
Q04206	O00255	11526476
O00255	Q00653	11526476
P04637	P27694	8663296
Q13156	P27694	7760808
P35244	Q13156	7760808
P12004	P22674	10393198
P19447	P43351	12372413
P43351	P18074	12372413
O75771	O43543	11834724
Q92547	Q01094	12697828
Q01094	P38398	12697828
P38398	Q92547	12697828 11395493
Q92547	Q96C41	11395493
Q07864	Q92547	11395493
P04637	P04637	16461914 19667193 22972749 17620598 20004160 18087040 20364130 11254385 21178074 20159469
Q08999	Q99708	10449734
Q99708	Q13363	10449734 26807646
Q13363	O00158	11751867
P25801	Q13363	11751867
Q13363	P38398	11751867
O60619	P38398	11751867
O60619	Q13363	11751867
O00158	O60619	11751867
P51532	P35232	12065415
Q9HCU9	P35232	12065415
P03070	P35232	12065415
P35232	Q01094	12065415
P78347	O15379	12393887
P15407	P23025	7876167
P20226	Q01094	8255752
P06400	P17947	8434021
P04637	Q9NTD8	12615712
P40855	Q64364	11259404 12154087
P12956	P15927	10064605
P23804	P20226	9388200
O60566	Q10567	12419313
P35249	P12004	12400013
O00255	P15927	12509449
