id_pmc	sentence location	highlighted phrase	interacting verbs	number of interacting verbs	experimental methods found	number of experimental methods	protein entities found	number of protein entities
3639980	body	statistical analyses to compare the correlation between the parameters of pollen movement ( ast , pollen migration rate , and pollen donor diversity ) and either ivd , flower density , or the interaction between ivd and flower density , we employed a generalized linear mixed model ( glmm ) with the pollen movement parameters as the dependent variables .	interact	1		0	ivd|glmm	2
