id_pmc	sentence location	highlighted phrase	interacting verbs	number of interacting verbs	experimental methods found	number of experimental methods	protein entities found	number of protein entities
5035731	body	far - western blot to examine competition between sala and tkma for ptka binding , purified tkma was separated on a 12 % sds - page gel .	bind	1		0	ptka|sds|far|sala|tkma	5
