id_pmc	sentence location	highlighted phrase	interacting verbs	number of interacting verbs	experimental methods found	number of experimental methods	protein entities found	number of protein entities
3015060	body	in order to confirm and characterize the interaction of map , espi and nleh1 with nherf2 , we constructed and purified his - nherf2 and mbp fusions of nherf2 pdz1 , pdz2 and ebd , which were immobilized on a membrane and overlaid with purified mbp - map , his - espi and gst - nleh1 .	interact	1		0	espi|mbp|map|nherf2|his|pdz1|pdz2|ebd|gst	9
