P0AFZ5	P06138	7726836
P18197	P18196	10611296 15458408 12003935 12897015 10869074 15090526
P31223	P31223	10894736 15155734 12426336
P30854	P30855	9501520
P0A9F6	P0A9I3	11495998
P03032	P03032	8176748 9826594 8433368 rtd:8232559 1554725
P06996	P06996	2473775 9393690
P0AEF0	P0AEF0	14715083 11250911
P00577	P00575	14962387 321015 11118218 8246931 9305860 15690043
P03020	P03020	12202833 15465042 8764393
P06984	P08756	8980235 15690043
P36539	P25528	11319236
P77310	P39171	11972033 11983079
P23872	P06993	11867639
P10408	P10408	12403785 1824919 11910030 12642659 9781695 12946344 8241173 9294424 11812151 10995234
P10408	P03844	9351821 9111035 9294424 12771143 10446151
P15040	P15040	9294424 2649892 8868485
P0AE67	P22763	10393292
P0AEU0	P52094	3056932
P06609	P06609	12004122 23000901
P0ACQ4	P0ACQ4	11301006
P45955	P19934	11994151
P41066	P41069	11722740
P41067	P41066	11722740
P18197	P18197	15458408 11591668 12003935 12897015
P23367	P09184	11585365
P36658	P36658	11457824 14512422 12535065
O85626	O85626	11349076
P00968	P00968	9603918 11551199
P18196	P18196	15090526 12897015 10869074 12003935
P07622	P02914	8226895 2026607 10809785
P02914	P02916	2026607 8226895 10809785
P23909	P23909	9250691 12829697 11048711 10026220 14973045
P33012	P09097	11777918
P33012	P06982	11777918
P07007	P07008	11274135
P05041	P00903	8679677
P10408	P15040	15010547 8175697 15690043
P02364	P04381	11884128 1731086 15690043
P69490	P33927	11744735
P33925	P33927	11744735
O69415	P69428	10781811 12367533 11422364
P38106	P0AFX9	9159523
P38106	P0AGB6	11777003
P0AGB6	P0AFX9	11777003
P78055	P78055	14973045 12051943 11120740
P30148	P30148	7592346
P0AFG8	P0AFG8	11955070
P24182	P24182	7915138
P03844	P16920	9180258 10413486 11445571 1531482 2167176 10348856 12138117 8183945
P33582	P03844	9180258
P16920	P16920	11445571
P00816	P00816	8195141 10801492 6994799
P00583	P00583	1349852 6776124 7768937
P19245	P19245	9601038 2967816 9390554 9575205 7662672 7623377 10049803
P0A6F5	P0A6F5	18334219 11779463 7935790 17098196 18568038
P10089	P09986	9822594
P09986	P09983	9822594
P09983	P10089	9822594
P09986	P09986	9822594
P02930	P09986	9822594
P02930	P02930	21245342 15155734 10879525
P37905	P37905	12023896
P48838	P48838	10518952 10518953
P02980	P02980	11069672
P13738	P13738	10393172
P0ACB0	P0ACB0	11250911 14715083 7989299 14557266 7662485 11031115 9562559 10460147 10404598 8648650 12206765 10404597
P0ACB0	P0AEF0	14715083 9562559 12767828 11031115 8106460 11250911 11333269 1093174 19402753 15690043
P02920	P02920	10196117
P36540	P77310	10869428 11983079
P36541	P77310	10869428 11983079
P25528	P39171	11983079
P16070	P39171	11983079
P36539	P36541	11983079
P25528	P36541	11983079
P07604	P07604	14973045 8176727 11923293 8449884 8106498 8947567
P23875	P23875	10480925 11812124 14973045
P09743	P09743	11786017 9653038 235429
P0AB80	P0AB80	3069843 14973045 11412098 9163511
P0A9D4	P0A9D4	11388466 10617639 10052138
P07464	P07464	7592843
P0A9C5	P0A9C5	10488145
P39099	P39099	21893291 22245966 8830688
P03017	P03017	2266565 rtd:1731246
P03002	P03002	9217257 1370624 1370623 2451029 1719215
Q04230	Q04230	11214325
P08577	P08577	1435721 12054856 9047358 14973045 8052630 7478987
P02932	P02932	rtd:1848682 9393690 2155233 1697759 1848682 2538627 11278858
P02943	P02943	9393690 8501036
P19934	P02931	9393690
P05829	P0ABU9	10419942
P05829	P05829	10419942
P05825	P05825	9150216
P0ACB0	P03004	8106460 8702501 9852089
P02339	P04995	10782989 15690043
P02339	P02339	10932248 9271227 9192620 10731701
P18784	P18783	8631671
P03004	P05833	11500384
P03004	Q47523	9724655
P07696	P0ACB0	10756017
P0ACB0	P02923	8702920 14557266 8917517
P24229	P21513	9732274 8632981 12181321 15690043
P21513	P21513	9732274 18682225
P08324	P21513	9732274 8632981 15690043
P08324	P08324	11676541 9732274
P21513	P04475	8632981 9732274 15690043
P24229	P05055	9732274 12181321 15690043
P04475	P05055	9732274
P28304	P28304	7602590
P02901	P02901	9482715
P13036	P23485	10633096 12813067
P23484	P23485	10633096 12057967
P11666	P11666	12080120 12446901
P03815	P03815	10493591 14973045 12624113 10982797 11061966
P14926	P14926	10571059
P27245	P27245	11751765 11473263
P42589	P42589	11101501
P0AG18	P0AG18	10574791 14973045
P07016	P07016	10739245 14973045
P0AGG2	P0AGG2	10876240
P00574	P03020	12202833 15465042
P0A6F5	P0A6F9	20308583 17098196 9285585 17032756 16429154
P0A6F9	P0A6F9	15802642
P10484	P10485	9628343 8051705 9023108
P30749	P30749	11463785 15709772
Q46731	Q46731	10884228 10207011
P0ACR9	P0ACR9	10438794
P12281	P12281	12372836 11428898 11525167
P32173	P32173	10978347
P09148	P09148	7669762
P78083	P25520	8971705
P0A6C8	P0A6C8	12005432
P77444	P77444	10684605 12941942 11827487 10329673
P06721	P06721	8831789
P23256	P23256	10698925 10692154 12003949
P06993	P06993	10559195 10692154 15491603
P00577	P11989	10200263
P11989	P11989	1382312 12923168 10074067
P08722	P08722	9628733
P03017	P04153	8955414 8367479 10692372 10731413
P03034	P03017	10692372
P03017	P03033	2554312
P04153	P04153	12509298 8631887 8626325 11157933 8955414 10731413 8955415
P04153	P04152	8631887 2552436 8626325 10731413 11157933
P24229	P24229	12181321
P0AG20	P0AG20	11800013 14973045
P23872	P06720	12374803
P06720	P06720	12374803 14973045
P08867	P08867	8663262 10486262
P0AE67	P06974	12232047
P07017	P07017	1660136 10413506
P10408	P33582	12359079 12771143
P33582	P33582	10876167
P10408	P06136	10675323
P06136	P03844	10675323
P25714	P06136	10675323
P03623	P25714	11751917
P07019	P03623	11751917
P0A9H9	P0AE67	11278903 8557654
P11028	P11028	1946369 14698300
P06138	P06137	9287012 11278571 15774864 14663069
P23367	P03018	9482750 10984488
P22523	P22523	9744887
P36540	P36541	11983079
P08324	P05055	9732274 15690043
P08722	P11989	9628733
P08867	P08866	10486262 9529520
P06138	P06138	9287012 10869074 14663069
P02931	P02931	16153185 2836396 18334212 8590000 9393690 8652568 23201272 8269057 8589999 21098297
P0A9G8	P0A9G8	10075916
P06137	P06137	11053380 14663069 15774864
P0A9T0	P0A9T0	7719856 10683264
P23867	P23867	10501827 9126353 9614061 8890153
P12282	P12282	11463785
P0A9H9	P0A9H9	8557654 11278903
P23872	P23872	12374803
P21513	P05055	9732274 19402753 8632981 7510217 15690043
P02914	P02914	12813052 10037713
P06611	P06611	12004122 23000901
P0A8V6	P0A8V6	11013219 9388199
P23367	P23367	2536011 10734142
P23909	P23367	10734142 10026220 20080788
P06722	P23909	10734142
P03018	P23909	10734142
P31223	P31224	12426336 10894736 15155734 15228545 10920254
P05829	P19934	7744737 10419942
P19934	P0ABU9	7744737 10419942
P18783	P18783	9811664
P18784	P18784	9811664
P38489	P38489	11020276 11491290
P17117	P17117	11034992
P30748	P12282	11463785 11713534
P30749	P30748	19402753 12571226 15709772 11459846 15690043
P0A738	P0A738	10903949 14973045
P28694	P28694	10636880
P00478	P00478	3586030 10318893 9037716 10805770
P39330	P39330	10595546
P0ABR1	P03017	11230142
P06611	P06609	12004122 20173761 25402482
P36673	P36673	9865945
P38504	P38504	10760266 9733647
P46883	P46883	8591028 10576737
P77791	P77791	1856235
P04968	P04968	9562556
P0A9P4	P0A9P4	10947986
P00831	P00859	9614129
P0A6A3	P0A6A3	3020034
P02392	P02392	6358224 2656698 8123703 8234320 1556104 7011370 7028091 826536 379826
P00577	P00579	9560209 14962387 7918430 8246931 9813048 321015 10322021 10652354 10764785 15690043
P00574	P00574	10079080 11118218 11266593 14962387 321015 7752238
P00577	P00574	10322021 11118218 14962387 10079080 7918430 7752238 321015 15690043
P08866	P08866	10486262
P07017	P07364	12101179
P22538	P22538	7673113
P08374	P00577	12727285 8218187 14962387 11118218 15690043
P00574	P08374	8218187 14962387 15690043
P07363	P0A9H9	14726213 8820640
P46003	P46003	9162059
P37309	P37309	9188467 8416957 8576202
P09147	P09147	1579570
P04425	P04425	8445637
P08338	P08338	rtd:1406951
P69428	P69428	11591389 12367533
O69415	O69415	11591389
P33596	P03017	12427742
P0AG74	P0AG74	9571038 9169457
P06999	P06999	15848164 10775417 2969698 12927023
P06998	P06998	11604525 2975709
P02342	P02342	15807530 10092454 8340349
P02341	P02342	10092454 8340349 15690043
P02341	P02341	8340349 10092454
P0AFB8	P0AFB8	12838411 9600853 14973045
P05704	P05704	7961989
P05826	P05826	10760266 14973045 8293810 12838411 4399832 11277925
P05826	P38504	10760266
P0AFB5	P05826	11063581 12838411
P06971	P06971	10388625
P30014	P30014	24594808 3888994 8557641 17437714
P68699	P68699	11320246 9642286 6315730
P15716	P75832	11931773 12235156 15690043
P15716	P19245	9601038 3303028 11931773 9575205 7623377 15690043
P15716	P15716	9601038 2967816 9575205 7623377
P33138	P33138	9575205 12445774
P33138	P19245	9575205
P00935	P00935	14973045 9843488
P0AF12	P0AF12	rtd:11591349 11591349
P07176	P02934	9701827
P23256	P06993	12003949 10692154
Q03708	Q47112	10368275 19749752
P13479	P09883	23431269 10966813 19749752
P02984	P00646	10986462
P0A6T5	P0A6T5	7663943 7473713
P33646	P06616	12218018
P33646	P33646	12218018
P0A6L4	P0A6L4	8081752
P11604	P11604	10080900
P42908	P42908	11940603
P03002	P16921	8422985 15690043
P00574	P03003	8598198 15690043
P03003	P00575	8598198 15690043
P00577	P03003	8598198 15690043
P07912	P07912	11318637
Q47454	Q47454	12146969 12459914
P61714	P61714	14973045 8969176
P23895	P23895	11572877 14755055 12946360 8940098 15223321 18024586 14633977 11226157 20541505 14973045 12221291
P19494	P19494	11575919 15571719 14973045
P37344	P37344	15111053 14973045 9878422
P27299	P27299	11546864
P00805	P00805	8434007
P00891	P00891	11683626
P0AG76	P13458	9242643
P00642	P00642	17997963 9799508
P07001	P07001	15511529 10891354 9398257
P08203	P08203	11732895
P31217	P31217	11038361
P04391	P04391	9275160
P09546	P09546	1618807 12009917 12514740
P0AC47	P00363	10373108 11850430
P03805	P0AC47	11850430 10373108
P03805	P0A8Q3	11850430 10373108
P0A8Q3	P0AC47	11850430 10373108
P03805	P00363	11850430 10373108
P0A8Q3	P0A8Q3	10373108 11850430
P19624	P19624	240428 2333 6780553
P37353	P37353	8955296
P0A9D2	P0A9D2	9680481 10581196 2553668 2185038
P12281	P28694	12372836
P12281	P32173	12372836
P12281	P32125	12372836
P42501	P42501	11078739
P06722	P23367	15371440 9880500 12560476
P69054	P07014	12560550
P0AC44	P07014	12560550
P0AC44	P0AC44	12560550
P10484	P10486	9628343
P10486	P10485	9628343
P07650	P07650	3546318 2199449
P00963	P00963	9437423 1369484
P0AB67	P0AB67	15511529 10891354 11162540
P0A9E0	P0A9E0	9103202 8516313 10995226
P07027	P26607	11022030 15522865
P23890	P23890	12068812
P04079	P04079	8548458
P28305	P28305	1644759 10876155
P05020	P05020	6142052
P0CF10	P0CF10	9335268
P00859	P00859	6315730 10336456 10521510
P69054	P0AC44	12560550
P03023	P03023	10700279 19805348 11580238
P15039	P15039	9278422 1400170
P15282	P15282	11580241 14973045 8594204 16106344
P11648	P11648	10449417
P25521	P25521	11804582 15030475
O69415	P27857	12367533
P08690	P08690	10708766 1824941
P08691	P08690	8203905
P10413	P10413	2647735
P0A784	P0A784	9573169
P00577	P23484	12618442
P13458	P13458	9242643
P0AG76	P0AG76	9242643
P37344	P0AFM6	15838051 12079332
P28694	P32125	12372836
P32125	P32173	12372836
P32125	P32125	9219527 12372836
P09152	P11351	12372836 15690043
P0A7Z0	P0A7Z0	12517338
P10902	P10902	10425677 10103021
P06709	P06709	11124029 11353844 10529178
P08837	P08837	1961703 9405042
P08837	P02920	10715113 11969416 10097069
P00550	P00550	3512295 8027040 6441590 11854301 11278734 3322385
P05053	P05053	3047116
P08839	P0A6A3	3020035
P12758	P12758	3546298 1610370 1747419 16751
P00888	P00888	9387
P05707	P05707	6384188
P08936	P08936	9398522 15458420
P07376	P07375	9488676
P07376	P07376	9488676
P07376	P03017	9488676
P02339	P07376	9488676
P02339	P07375	9488676
P80645	P80645	10480865 12445781
P80644	P80644	10480865
P37610	P37610	14973045 9287300
P68699	P00832	10567396 10358051 7592682
P68699	P00859	10882728
P00859	P00855	6315730 10747904
P00855	P00824	6315730
P00824	P00859	10747904 6315730
P00859	P00822	10747904
P00822	P00822	9195980 6995107 2868692
P00580	P08622	8599944 10369787 7603976
P04475	P00580	8599944 7603976 10369787 15690043
P04475	P08622	10369787 8599944 10521435 7603976 15690043
P04286	P06137	14663069 15774864
P06136	P06136	15774864 14663069
P16920	P10408	12771143
P03856	P03856	9398513 8170998 15013418
P00583	P06710	6776124 330531 11572866
P20082	P20083	8227000 12939258 15690043
P18033	P27187	10564517
P07012	P02374	6802827
P30017	P30017	11244076
P13031	P13031	9334229
P10026	P10026	15509578
P02374	P02392	8722010 9430711
P03018	P03018	12527298
P24239	P24239	1661673 8106500
P18196	P06138	12003935 10611296
P18197	P18198	15458408 12897015
P08622	P09372	8599944
P00580	P09372	8599944
P07622	P02916	2026607 8226895
P0AFB5	P38504	12838411
P0AFB8	P0AFB5	12838411 15522865
P04422	P0AFB5	12838411
P0AFB5	P0AFB5	12838411
P77239	P77214	12813074
P77211	P77214	12813074
P06129	P06129	11029413
P00579	P0AFX4	11591686 9560209 14687566 14962387 11292818
P00579	P0ACH8	14982625
P00574	P0ACH8	14982626
P00579	P00574	9560209 14962387 321015 10079080 10322021 12820974 7918430 15690043
P33934	P0ABL5	14674886
P46889	P06138	14663069 15690043
P06136	P22187	15774864 14663069
P06136	P29131	14663069 15774864
P06136	P04286	14663069 15774864
P06136	P16457	14663069
P06136	P46889	14663069
P22187	P16457	15774864 14663069
P46889	P22187	14663069
P04286	P29131	15774864 14663069
P29131	P16457	14663069 15774864
P04286	P04286	14663069
P04286	P16457	14663069 15774864
P04286	P46889	14663069
P77173	P77173	14663069
P77173	P06137	14663069
P36658	P20082	14512422
P00575	P24255	9560209 15690043
P00575	P31804	9560209
P00577	P24255	9560209 15690043
P00574	P24255	9560209 15690043
P00574	P31804	9560209
P0AFX4	P24255	9560209
P0AFX4	P13445	9560209
P0AFX4	P00580	9560209
P0AFX4	P31804	9560209
P10443	P03007	15352874 368075 19402753 10217794 15090519 9515927 15690043
P28689	P03007	10217794 15459336 368075 9515927 15690043
P50456	P05053	11157755 11032802 12529317
P05053	P08837	11157755
P50456	P50456	18319344 12529317
P28631	P28630	11518714 20223211 11809766 8505304 19402753 3283126 15690043
P06710	P06710	7768937 11463787 20223211 14973045 3283126 8505304 6254978
P06710	P28630	7768937 11809766 8505304 3283126 20223211 330531
P28905	P28632	7768937 20223211 19402753 8505305 3283126 15690043
P03052	P03052	7473715 11419936
P06710	P28632	8505305 19402753 7768937 15690043
P06710	P28905	7768937 3283126 19402753 15690043
P28905	P28630	3283126 19402753 15690043
P28905	P28631	3283126 19402753 15690043
P28632	P28631	3283126 19402753 15690043
P06710	P10443	6776124 330531 19402753 15690043
P00583	P10443	330531 6776124
P28630	P10443	19402753 330531 15690043
P00583	P28630	11572866 7768937 330531
P00575	P0AFX4	14962387
P00574	P77071	10079080
P00575	P77071	10079080
P77071	P00579	10079080
P13685	P13685	15522076
P25521	P13685	-1 15522076
P13685	P05055	-1 15522076
P05055	P25521	-1 15690043
P06613	P06613	15255893
P00574	P0A9E2	15465042
P46889	P20082	12939258
P20083	P46889	12939258
P22995	P22995	8631720
P20083	P20083	8631720
P20082	P20082	8227000 14973045
P45803	P45803	15494414
P50466	P50466	15489458
P17802	P17802	12441341
Q47015	Q9AJ15	14617638
O50190	Q47015	14617638
O50190	Q9AJ15	14617638
P00556	P00556	10747807
P11244	P11244	11226336 11015209
P28689	P10443	368075 15690043
P11457	P02932	11278858
P00583		15150238
P28905	P00583	11572866
P02914	P06993	15180985
P22257	P22257	12452438 15632130
P02392	P02408	1390735 8123703 2653827 9430711 379826 3510664 6358224 1556104
P02409	P02392	2653827 6358224 1390735 9430711
P02387	P02392	8722010 9430711 1104622
P02392	P0A7V0	8722010 9430711
P0A7W1	P02392	9430711
P02359	P02392	9430711 8722010
P02370	P02392	8722010 9430711
P02392	P02390	3510664 6358224
P02418	P02392	6358224
P02411	P02392	6358224
P02416	P02392	6358224
P02409	P02408	2653827 6358224 385308 2665813
P02390	P02389	6358224 385308
P02416	P02435	2665813 1104622 2645289 2653827
P02392	P02995	826536
P60438	P02420	2665813 2645289
P02422	P02410	3314578 2645289 2665813
P02420	P02411	2665813 385308 2645289
P02418	P02387	2645289 2665813
P60438	P02410	2665813
P02418	P02428	2645289 2653827 2665813
P02421	P02410	2653827 2665813
P02414	P02427	2645289 2653827 2665813
P02422	P02421	2665813 2645289
P02428	P02387	2645289 2665813
P02420	P02426	2665813 2645289 2653827
P0A7P5	P02424	2665813 2645289
P02369	P02352	6351913
P02369	P02379	6351913
P02375	P02370	6351913
P02367	P02359	6351913
P02363	P02369	6351913
P02379	P02366	6351913
P02358	P02379	6351913
P02374	P02379	6351913
P02358	P02374	6351913
P02390	P02420	2653827
P02423	P02419	2653827
P02427	P02436	2653827
P02374	P02349	7021546
P02349	P0A7V0	7021546
P02349	P02364	7021546
P07012	P02387	6802827
P02409	P07012	6802827
P02435	P02423	2645289
P02354	P02352	3510664
P0A7W1	P02352	3510664 15690043
P02354	P0A7W1	770170 3510664 15690043
P02384	P02354	3510664
P0A7W1	P02384	3510664
P02420	P02363	3510664
P02361	P0A7W1	770170 15690043
P0A7V0	P02352	770170
P02999	P02366	6349681 15690043
P02999	P02369	6349681 15690043
P02999	P02375	6349681 15690043
P02995	P02998	6349681
P08936	P0ACE3	11790731 15458420 10778755
P30017	P0ACE3	15458420
P0ACE3	P0ACE3	15458420
P08936	P30017	11244076 15690043
P02384	P0A7V0	7018568
P02420	P02354	7018568
P02384	P02361	7018568
P02428	P02361	7018568
P02435	P02363	7018568
P02367	P02410	7018568
P02414	P02367	7018568
P02367	P02435	7018568
P02419	P02369	7018568
P02422	P02436	7018568
P29464	P29464	7711027
P39271	P39271	14996819
P0AEC8	P39271	14996819 15522865
P0A9E5	P0A9E5	8576252 11581261
P03026	P03026	11527965
P0A8S9	P0A8S9	11169100
P0A8S9	P0ABY7	11169100
P71295	P71295	9531482
P0A7E5	P0A7E5	7779798
P02420	P02419	3510664 385308
P09557	P18196	12003935
P31804	P00577	9560209
P0AFX4	P0AGB6	9560209
P28630	P28632	19402753 3283126 15690043
P02389	P02392	9430711 1104622 2653827 8722010 6358224
P02429	P02424	2665813 15690043
P02358	P07012	6802827
P02359	P02999	6349681 15690043
P09130	P10026	9324263
P06613	P00574	15255893
P02373	P07012	6802827
P0AEZ1	P0AEZ1	9922232
P0ABR9	P0ABR9	8399388
P0ACB0	P06710	11078744
P00579	P77319	12059959
P00579	P00579	14687566
P00575	P00579	14962387 9560209 7918430 321015 15690043
P0AFX4	P00577	14962387
P0AFX4	P00574	14962387
P08374	P0AFX4	14962387
P08374	P00575	14962387 15690043
P00579	P08374	14962387 15690043
P77071	P77071	10079080
P22995	P20083	8631720
P09377	P00579	10940041 15342598
P29209	P29209	14973045 12071954
P29210	P29210	10187768 15769476 14973045 10581196 12071954
P31658	P31658	12235139
P11457	P11457	15101556 10455120
P02934	P11457	10455120
P10408	P02934	10455120
P02375	P02369	3279034
P02998	P02367	6349681
P02998	P02374	6349681
P02369	P02995	6349681
P76179	P08936	15458420 15690043
P30017	P76179	15458420
P29131	P29131	14663069 15774864
P13031	P07006	9334229
P28631	P06710	11606586 3283126 7768937 19402753 8505304 11809766 20223211 15690043
P07294	P07294	10601314
P32159	P32159	15258151
P03007	P00583	15352874
P02384	P02436	2653827 2665813 2645289
P02430	P02416	2645289
P02999	P02995	6349681
P02367	P02422	7018568
P06134	P00579	10049384 9582376
P25537	P25537	14622423
P07012	P02392	6802827 15690043
P02361	P02354	770170
P00583	P24182	15690043
P75990	P0A6F5	19402753 15690043
P0A9P0	P76086	15690043
P02423	P76086	15690043
P76195	P02352	15690043
P76257	P0AFG8	15690043
P76558	P76558	14973045
P21774	P02901	15690043
P77399	P76503	19402753 15690043
Q57083	P30750	19402753 15690043
P71237	P30750	19402753 15690043
P23842	P30750	19402753 15690043
P37640	P30750	19402753 15690043
P30867	P08193	15690043
P04475	P30867	15690043
P30750	P0A9F1	19402753 15690043
P06982	P30750	15690043
P30750	P16433	19402753 15690043
P39353	P30750	19402753 15690043
P02995	P30867	15690043
P30867	P14825	15690043
P30867	P60438	15690043
P02419	P30867	15690043
P30867	P02424	15690043
P30867	P24182	15690043
P24182	P02905	15690043
P24182	P08193	15690043
P24182	P16703	19402753 15690043
P08193	P04475	15690043
P08193	P15288	15690043
P36938	P08193	15690043
P27128	P08193	15690043
P08193	P02422	15690043
P02423	P08193	15690043
P08193	P76398	15690043
P02901	P31119	15690043
P30867	P02901	15690043
P0AFG8	P02901	15690043
P02901	P06959	15690043
P33224	P02901	15690043
P02901	P0AB65	15690043
Q47718	P02901	15690043
P02901	P14926	12885413 15690043
P24249	P02901	15690043
P17114	P02901	15690043
P02341	P02901	15690043
P02901	P0A9P0	15690043
P02901	P21645	15690043
P02901	P06993	15690043
P02901	P22523	12885413 15690043
P00482	P02901	15690043
P08391	P02901	15690043
P02413	P02901	15690043
P02901	P02428	15690043
P02901	P02358	15690043
P02359	P02901	15690043
P02361	P02901	15690043
P02369	P02901	15690043
P08999	P02901	15690043
P0A7V0	P17547	15690043
P05082	P00577	15690043
P33224	P17963	15690043
P02410	P33224	15690043
P33224	P02375	15690043
P28692	P28629	15690043
P77187	P28629	19402753 15690043
P28629	P75743	15690043
P05082	P77806	15690043
P33224	P33224	18829440
P33224	P06959	15690043
P04475	P33224	15690043
P33224	P0A6F5	19402753 15690043
P02384	P33224	15690043
P60438	P33224	15690043
P33224	P02420	15690043
P33224	P02422	15690043
P33224	P02423	15690043
P33224	P02428	15690043
P0A7V0	P33224	15690043
P33224	P02354	15690043
P33224	P02359	15690043
P02367	P33224	15690043
P33224	P02370	15690043
P33224	P02378	15690043
P42550	P33224	15690043
P00957	P04475	15690043
P00957	P0A7V0	15690043
P00957	P0CE47	15690043
P04395	P06959	15690043
P15770	P31064	19402753 15690043
P28688	P30858	15690043
P06612	P30858	15690043
P06967	P30858	15690043
P04475	P04422	15690043
P10408	P04422	15690043
P0A8M0	P21889	15690043
P21889	P09832	15690043
P02424	P00837	15690043
P75874	P02392	15690043
P06959	P76028	15690043
P75863	P38038	19402753 15690043
P75990	P0AFG8	15690043
P75990	P06959	15690043
P0A9P0	P75990	15690043
P75990	P02392	15690043
P33633	P75990	15690043
P76015	P76015	15616579 21209328 11350937
P76015	P15344	15690043
P37624	P76015	19402753 15690043
P76028	P07682	15690043
P02416	P76028	15690043
P0AFG8	P76049	15690043
P77302	P0AFG8	15690043
P06959	P77302	15690043
P77302	P0A9P0	15690043
P77302	P0CE47	15690043
P0A9P0	P77574	15690043
P76086	P06959	15690043
P76086	P60438	15690043
P76086	P02410	15690043
P76086	P02413	19402753 15690043
P76086	P02359	15690043
P02367	P76086	15690043
P0AFG8	P76170	15690043
P76170	P0A9P0	15690043
P76170	P52083	15690043
P76189	P04951	15690043
P03813	P77788	15690043 19402753
P0A9P0	P77721	15690043
P77202	P77704	19402753 15690043
P77704	P31456	19402753 15690043
P17963	P76195	15690043
P37692	P76195	15690043
P0A7W1	P76195	15690043
P76195	P17580	15690043
P76211	P0AFG8	15690043
P76211	P06959	15690043
P08936	P76211	15690043
P76211	P60438	15690043
P76211	P00575	15690043
P76211	P00577	15690043
P00579	P76211	15690043
P08374	P76211	15690043
P02371	P76211	15690043
P76213	P0A6F5	15690043 19402753
P76217	P06722	19402753 15690043
P77561	P77704	19402753 15690043
P02392	P77704	15690043
P0CE47	P76257	15690043
P06961	P76351	15690043
P76351	P00452	15690043
P76351	P76069	15690043
P71295	P08622	15690043
P04475	P71295	15690043
P0A6F5	P71295	15690043
P77395	P71295	15690043
P77398	P76092	15690043
P76503	P0A9P0	15690043
P17963	P76503	15690043
P76558	P00452	19402753 15690043
P04825	P77399	19402753 15690043
P02420	P76503	15690043
P02422	P76503	15690043
P76558	P76091	19402753 15690043
